IRG,accesses,reads,writes
36981,0,1,0
36999,0,1,0
37003,0,1,0
37015,2,0,0
37024,1,0,0
37027,4,0,0
37030,1,1,0
37043,1,0,0
37050,1,0,0
37052,3,0,0
37053,1,0,0
37059,0,1,0
37065,0,1,0
37075,0,1,0
37078,0,1,0
37090,0,1,0
37097,0,1,0
37102,1,0,0
37106,1,0,0
37107,1,0,0
37110,1,0,0
37114,0,1,0
37120,1,0,0
37122,0,1,0
37123,0,1,0
37142,0,1,0
37150,0,1,0
37152,0,1,0
37153,0,1,0
37177,0,1,0
37182,1,0,0
37186,0,1,0
37187,1,0,0
37189,2,0,0
37195,0,1,0
37197,4,0,0
37198,1,0,0
37205,1,0,0
37208,1,0,0
37214,5,0,0
37224,1,0,0
37226,14,0,0
37227,1,0,0
37233,1,0,0
37235,12,1,0
37236,1,0,0
37238,1,0,0
37239,0,1,0
37242,0,1,0
37244,1,0,0
37248,0,1,0
37258,1,1,0
37264,0,1,0
37276,1,0,0
37279,1,0,0
37283,1,1,0
37285,2,0,0
37286,0,1,0
37287,1,0,0
37290,1,0,0
37295,1,0,0
37300,0,1,0
37313,1,0,0
37317,1,1,0
37327,0,1,0
37329,1,0,0
37331,1,0,0
37333,1,0,0
37335,0,1,0
37337,1,0,0
37341,1,0,0
37348,13,0,0
37351,0,3,0
37353,0,1,0
37365,1,0,0
37366,2,0,0
37375,1,0,0
37378,0,1,0
37383,0,1,0
37393,10,0,0
37403,0,1,0
37430,0,2,0
37435,0,1,0
37440,1,0,0
37447,1,0,0
37452,0,1,0
37496,1,0,0
37500,1,0,0
37502,0,1,0
37515,0,1,0
37516,0,1,0
37526,1,0,0
37531,0,1,0
37545,1,0,0
37552,1,0,0
37553,1,0,0
37564,0,1,0
37571,1,0,0
37576,0,1,0
37577,1,0,0
37578,0,1,0
37580,1,0,0
37582,1,0,0
37587,0,1,0
37590,1,1,0
37622,1,0,0
37623,1,0,0
37626,2,0,0
37631,0,5,0
37645,0,1,0
37659,1,0,0
37663,1,0,0
37664,0,1,0
37665,0,1,0
37670,1,0,0
37679,1,0,0
37680,1,0,0
37682,1,0,0
37684,1,0,0
37685,1,0,0
37688,1,0,0
37695,1,0,0
37697,1,0,0
37701,0,1,0
37707,0,1,0
37711,0,1,0
37712,1,0,0
37718,0,1,0
37721,1,0,0
37727,0,1,0
37732,0,1,0
37739,1,0,0
37740,0,1,0
37749,0,1,0
37750,0,1,0
37751,1,0,0
37769,1,0,0
37776,0,1,0
37786,0,1,0
37787,0,12,0
37795,1,2,0
37799,0,1,0
37800,0,1,0
37807,0,1,0
37816,0,1,0
37825,1,0,0
37835,0,2,0
37841,0,1,0
37855,0,1,0
37857,1,0,0
37874,1,0,0
37880,0,1,0
37888,1,2,0
37889,0,1,0
37891,0,1,0
37892,1,0,0
37905,1,0,0
37906,1,0,0
37910,1,0,0
37917,1,0,0
37924,0,1,0
37928,1,0,0
37935,0,1,0
37939,0,1,0
37950,1,0,0
37954,1,0,0
37958,1,1,0
37963,1,0,0
37974,1,0,0
37979,0,1,0
37982,0,1,0
37986,0,1,0
37996,1,0,0
37999,1,0,0
38021,1,0,0
38031,1,0,0
38041,0,1,0
38044,1,0,0
38061,1,0,0
38064,1,0,0
38067,1,0,0
38082,0,1,0
38084,1,0,0
38088,1,0,0
38090,1,0,0
38092,0,1,0
38106,0,2,0
38112,0,1,0
38119,1,0,0
38123,0,5,0
38124,0,3,0
38128,1,0,0
38141,0,3,0
38150,8,0,0
38156,0,2,0
38160,1,1,0
38163,1,0,0
38165,0,1,0
38174,1,0,0
38176,0,1,0
38181,1,0,0
38200,0,2,0
38202,0,1,0
38205,0,1,0
38207,0,1,0
38211,1,0,0
38214,0,1,0
38217,0,1,0
38221,0,1,0
38236,1,0,0
38241,1,0,0
38257,0,1,0
38258,1,0,0
38263,1,8,0
38273,0,1,0
38276,0,1,0
38279,2,0,0
38280,0,1,0
38281,1,0,0
38283,0,1,0
38284,0,5,0
38285,1,0,0
38288,8,0,0
38300,0,1,0
38308,0,1,0
38311,0,1,0
38317,1,1,0
38318,1,0,0
38323,0,1,0
38331,1,0,0
38340,1,0,0
38343,1,0,0
38346,1,0,0
38356,1,0,0
38363,1,0,0
38364,1,1,0
38366,1,1,0
38371,1,14,0
38374,0,2,0
38379,6,0,0
38382,1,0,0
38387,1,0,0
38390,1,0,0
38391,1,0,0
38392,1,0,0
38395,0,1,0
38402,1,0,0
38405,4,0,0
38406,1,0,0
38409,0,1,0
38411,5,0,0
38417,0,1,0
38418,1,0,0
38421,3,0,0
38425,1,0,0
38426,1,0,0
38427,2,0,0
38443,0,1,0
38446,1,2,0
38448,1,0,0
38450,5,1,0
38452,0,2,0
38456,0,1,0
38467,1,0,0
38469,16,0,0
38477,1,0,0
38479,1,0,0
38481,0,1,0
38487,1,0,0
38488,4,0,0
38490,0,1,0
38491,1,0,0
38494,1,0,0
38499,1,0,0
38501,1,0,0
38508,0,1,0
38509,4,0,0
38511,1,0,0
38528,1,1,0
38548,0,6,0
38550,1,0,0
38557,0,1,0
38574,0,1,0
38575,1,0,0
38582,1,0,0
38585,1,0,0
38599,1,0,0
38602,3,0,0
38605,0,1,0
38606,0,1,0
38607,0,1,0
38608,0,1,0
38609,1,0,0
38612,0,1,0
38613,1,0,0
38616,1,0,0
38619,0,1,0
38629,0,1,0
38631,1,0,0
38639,1,0,0
38641,0,1,0
38643,1,0,0
38646,2,0,0
38647,0,1,0
38648,2,0,0
38659,1,0,0
38661,0,1,0
38672,1,0,0
38675,1,0,0
38680,1,0,0
38681,1,0,0
38688,1,0,0
38689,0,1,0
38690,0,1,0
38692,1,0,0
38693,0,1,0
38697,1,0,0
38702,0,1,0
38719,1,0,0
38725,1,0,0
38733,0,1,0
38767,0,1,0
38771,1,0,0
38785,0,1,0
38786,1,0,0
38788,1,0,0
38793,0,1,0
38794,1,0,0
38798,1,0,0
38805,0,1,0
38808,0,1,0
38809,0,1,0
38815,0,17,0
38821,0,1,0
38829,1,0,0
38832,0,2,0
38835,1,0,0
38838,0,2,0
38840,0,15,0
38841,0,1,0
38852,0,1,0
38853,0,17,0
38855,1,16,0
38858,1,0,0
38859,0,1,0
38872,0,1,0
38881,2,0,0
38882,1,0,0
38883,1,0,0
38884,1,0,0
38887,0,1,0
38892,0,1,0
38893,0,1,0
38894,0,1,0
38896,0,1,0
38898,0,1,0
38915,0,1,0
38916,0,1,0
38928,4,1,0
38939,1,0,0
38940,0,1,0
38952,1,0,0
38954,0,1,0
38955,0,1,0
38959,1,0,0
38961,1,1,0
38967,1,0,0
38973,4,0,0
38975,0,14,0
38978,1,0,0
38981,2,0,0
38989,1,1,0
39000,2,0,0
39004,0,1,0
39007,0,2,0
39008,2,0,0
39011,0,1,0
39013,0,1,0
39014,1,0,0
39020,0,1,0
39022,0,1,0
39029,1,0,0
39030,1,0,0
39032,2,0,0
39033,3,0,0
39034,1,0,0
39045,0,1,0
39050,0,1,0
39054,1,0,0
39057,0,1,0
39059,1,0,0
39063,0,1,0
39065,0,1,0
39069,0,1,0
39074,0,1,0
39076,0,1,0
39087,1,0,0
39100,0,1,0
39103,0,1,0
39106,1,0,0
39113,14,0,0
39114,2,0,0
39116,0,1,0
39122,2,0,0
39123,0,1,0
39126,1,0,0
39132,1,0,0
39138,0,1,0
39142,0,1,0
39146,0,1,0
39148,1,0,0
39150,1,0,0
39154,1,0,0
39163,0,2,0
39170,0,1,0
39183,0,3,0
39184,1,0,0
39186,2,0,0
39191,0,1,0
39192,0,1,0
39194,0,3,0
39195,1,0,0
39199,1,0,0
39204,0,1,0
39220,0,1,0
39231,0,1,0
39233,1,0,0
39236,1,0,0
39242,1,1,0
39247,1,0,0
39249,0,1,0
39265,0,16,0
39267,1,0,0
39269,0,2,0
39273,1,0,0
39278,0,1,0
39280,0,1,0
39281,0,1,0
39283,1,0,0
39284,1,0,0
39285,0,1,0
39289,1,0,0
39290,2,1,0
39291,1,0,0
39303,0,1,0
39309,0,2,0
39310,0,2,0
39313,1,0,0
39318,0,1,0
39320,6,0,0
39324,1,0,0
39328,1,0,0
39332,0,2,0
39334,0,1,0
39338,1,0,0
39347,0,1,0
39348,1,0,0
39350,1,0,0
39353,0,1,0
39355,0,1,0
39367,0,5,0
39368,1,2,0
39369,1,0,0
39375,1,0,0
39378,1,1,0
39382,0,1,0
39397,1,0,0
39398,1,0,0
39400,1,0,0
39403,1,0,0
39414,0,1,0
39430,1,0,0
39433,0,1,0
39435,1,0,0
39436,0,1,0
39440,0,7,0
39441,1,0,0
39446,1,0,0
39456,1,0,0
39457,0,2,0
39467,1,0,0
39470,0,1,0
39471,1,0,0
39472,0,1,0
39479,1,0,0
39489,1,0,0
39494,0,1,0
39495,0,1,0
39507,1,0,0
39515,0,1,0
39519,0,1,0
39522,0,1,0
39524,1,0,0
39529,1,0,0
39530,1,0,0
39532,3,1,0
39540,0,1,0
39541,1,5,0
39542,0,5,0
39543,0,16,0
39556,1,0,0
39568,0,1,0
39580,0,1,0
39597,1,0,0
39599,1,0,0
39603,1,0,0
39614,1,0,0
39626,1,0,0
39628,0,1,0
39644,0,1,0
39658,1,0,0
39668,1,0,0
39669,0,1,0
39674,15,0,0
39687,0,1,0
39697,1,0,0
39700,2,0,0
39703,16,0,0
39704,1,0,0
39705,0,1,0
39707,1,0,0
39713,2,0,0
39719,0,1,0
39729,1,0,0
39768,1,0,0
39798,1,0,0
39802,0,1,0
39806,1,1,0
39807,1,0,0
39812,0,1,0
39813,0,2,0
39815,1,1,0
39828,0,1,0
39830,1,0,0
39833,1,0,0
39834,1,1,0
39835,0,1,0
39837,0,1,0
39847,2,0,0
39850,1,0,0
39853,0,1,0
39857,1,0,0
39858,1,0,0
39862,0,1,0
39865,1,0,0
39874,1,0,0
39878,0,1,0
39885,0,1,0
39887,1,0,0
39891,1,0,0
39896,1,0,0
39910,1,0,0
39933,0,1,0
39939,1,0,0
39940,1,1,0
39953,0,1,0
39967,0,1,0
39992,0,1,0
39996,0,1,0
39997,0,1,0
40005,1,0,0
40006,0,1,0
40008,0,1,0
40022,1,1,0
40025,0,1,0
40026,1,1,0
40028,1,0,0
40032,0,1,0
40034,0,1,0
40046,0,1,0
40049,0,1,0
40051,1,0,0
40059,1,0,0
40064,1,0,0
40067,1,0,0
40073,0,1,0
40075,1,0,0
40077,2,0,0
40081,0,1,0
40085,0,2,0
40092,0,1,0
40094,0,1,0
40095,0,1,0
40101,1,0,0
40110,0,1,0
40113,1,0,0
40114,1,0,0
40115,1,0,0
40128,0,9,0
40133,0,1,0
40138,1,0,0
40141,1,0,0
40143,1,0,0
40154,1,0,0
40156,1,1,0
40157,0,1,0
40158,1,0,0
40159,0,1,0
40160,0,1,0
40162,0,1,0
40163,0,1,0
40174,1,0,0
40182,0,1,0
40191,1,0,0
40192,1,0,0
40194,0,1,0
40202,0,1,0
40203,0,1,0
40206,1,0,0
40207,2,0,0
40208,1,0,0
40222,2,1,0
40223,1,0,0
40225,1,0,0
40228,1,0,0
40231,1,0,0
40232,1,1,0
40234,1,0,0
40239,1,0,0
40240,1,0,0
40242,0,1,0
40262,0,1,0
40264,1,0,0
40265,0,1,0
40269,1,0,0
40272,0,1,0
40273,0,1,0
40279,1,0,0
40280,0,1,0
40296,1,0,0
40297,1,0,0
40298,1,0,0
40301,1,0,0
40312,0,1,0
40317,0,1,0
40318,1,0,0
40325,0,1,0
40346,0,1,0
40352,0,1,0
40353,1,0,0
40359,2,0,0
40360,1,0,0
40374,0,1,0
40383,0,1,0
40384,0,2,0
40387,1,0,0
40392,0,1,0
40407,1,0,0
40415,1,0,0
40420,3,0,0
40423,2,0,0
40431,1,1,0
40435,1,0,0
40454,1,0,0
40456,1,0,0
40459,1,0,0
40460,0,1,0
40461,1,0,0
40462,1,0,0
40463,13,0,0
40464,1,0,0
40467,0,1,0
40470,0,1,0
40474,1,0,0
40477,1,1,0
40483,0,1,0
40493,0,1,0
40495,0,1,0
40522,0,1,0
40524,0,1,0
40530,0,1,0
40540,0,1,0
40543,0,1,0
40551,0,1,0
40552,1,0,0
40566,1,1,0
40570,0,1,0
40593,0,1,0
40594,1,0,0
40596,1,0,0
40597,0,1,0
40602,1,0,0
40610,0,1,0
40612,1,0,0
40628,0,1,0
40632,1,0,0
40635,0,1,0
40640,0,1,0
40643,0,1,0
40652,1,0,0
40656,0,1,0
40657,0,1,0
40660,0,1,0
40669,0,1,0
40674,1,0,0
40675,1,0,0
40678,0,1,0
40686,0,1,0
40689,0,1,0
40695,1,0,0
40704,0,1,0
40721,1,0,0
40722,0,2,0
40727,1,0,0
40729,1,0,0
40732,1,0,0
40741,0,1,0
40748,0,1,0
40749,0,1,0
40751,1,1,0
40753,1,0,0
40755,1,1,0
40780,1,0,0
40785,1,0,0
40806,0,4,0
40807,1,0,0
40820,0,1,0
40825,0,4,0
40828,0,2,0
40834,0,1,0
40843,0,1,0
40868,1,0,0
40873,1,0,0
40884,0,1,0
40906,1,0,0
40920,0,1,0
40927,0,12,0
40940,1,0,0
40943,0,1,0
40960,4,0,0
40965,1,0,0
40975,1,0,0
40991,0,1,0
40996,0,1,0
41010,0,1,0
41019,1,0,0
41048,0,1,0
41050,1,0,0
41053,0,1,0
41059,0,1,0
41078,1,0,0
41083,0,1,0
41087,0,2,0
41097,1,0,0
41101,1,0,0
41102,1,0,0
41105,0,1,0
41114,1,0,0
41118,1,0,0
41138,1,0,0
41153,1,0,0
41168,0,1,0
41182,1,0,0
41183,0,1,0
41194,1,0,0
41206,0,1,0
41246,1,0,0
41252,1,1,0
41253,1,0,0
41254,0,1,0
41257,1,0,0
41260,1,0,0
41261,12,1,0
41263,0,1,0
41266,2,0,0
41272,0,1,0
41273,0,1,0
41276,0,3,0
41289,0,1,0
41303,0,1,0
41304,0,1,0
41306,1,0,0
41315,0,1,0
41316,0,1,0
41322,1,0,0
41328,0,1,0
41329,0,1,0
41332,0,1,0
41359,1,0,0
41373,1,0,0
41379,1,0,0
41386,0,1,0
41390,0,1,0
41392,0,1,0
41395,0,3,0
41399,1,0,0
41405,0,1,0
41406,1,0,0
41416,0,1,0
41417,0,1,0
41420,0,1,0
41421,0,1,0
41425,0,1,0
41429,1,0,0
41437,0,1,0
41442,0,1,0
41444,1,1,0
41445,1,0,0
41447,0,1,0
41448,0,1,0
41452,0,1,0
41456,0,1,0
41458,1,0,0
41460,0,2,0
41463,0,1,0
41465,0,1,0
41468,1,0,0
41473,0,2,0
41475,1,0,0
41507,0,1,0
41518,1,0,0
41520,0,1,0
41529,0,1,0
41534,0,1,0
41560,0,1,0
41567,0,1,0
41569,0,2,0
41586,2,0,0
41587,0,1,0
41590,5,0,0
41591,3,0,0
41593,0,1,0
41594,0,1,0
41603,1,0,0
41606,0,1,0
41608,3,0,0
41611,2,0,0
41621,0,3,0
41622,0,1,0
41623,0,4,0
41629,0,1,0
41640,0,1,0
41641,0,1,0
41645,0,2,0
41661,1,0,0
41670,1,0,0
41673,0,1,0
41688,1,0,0
41690,0,3,0
41697,1,0,0
41711,8,0,0
41714,0,1,0
41715,0,1,0
41718,0,6,0
41732,1,0,0
41740,0,1,0
41748,0,1,0
41750,1,0,0
41766,0,1,0
41778,1,0,0
41789,0,2,0
41793,1,0,0
41804,1,0,0
41826,1,0,0
41839,1,0,0
41874,1,0,0
41882,1,0,0
41885,1,0,0
41888,0,1,0
41897,1,0,0
41908,0,1,0
41925,0,1,0
41931,1,1,0
41932,0,1,0
41935,1,0,0
41937,5,0,0
41939,1,1,0
41946,0,1,0
41950,1,0,0
41953,1,0,0
41955,1,0,0
41958,2,0,0
41964,1,0,0
41968,1,0,0
41970,1,0,0
41989,0,1,0
42001,1,0,0
42010,0,1,0
42013,1,0,0
42022,0,1,0
42026,1,0,0
42042,0,2,0
42045,2,0,0
42047,1,0,0
42052,14,0,0
42055,2,0,0
42069,1,0,0
42080,0,1,0
42082,1,0,0
42086,0,1,0
42092,1,0,0
42094,2,0,0
42096,0,1,0
42101,1,0,0
42119,2,0,0
42134,17,0,0
42135,1,0,0
42140,0,1,0
42143,15,1,0
42149,1,0,0
42154,0,1,0
42169,1,1,0
42171,0,1,0
42174,1,0,0
42179,0,2,0
42180,0,1,0
42193,1,0,0
42194,0,1,0
42198,0,1,0
42204,0,1,0
42211,0,1,0
42213,1,0,0
42217,0,1,0
42218,1,0,0
42226,0,1,0
42227,5,0,0
42247,0,1,0
42257,0,2,0
42263,0,1,0
42270,1,0,0
42272,0,2,0
42282,1,0,0
42292,0,1,0
42295,0,1,0
42306,0,1,0
42307,0,1,0
42310,0,4,0
42316,1,0,0
42318,1,5,0
42319,1,0,0
42320,1,0,0
42321,0,3,0
42322,1,0,0
42324,1,1,0
42325,0,1,0
42328,0,1,0
42345,0,1,0
42346,1,0,0
42347,1,0,0
42348,0,1,0
42351,1,0,0
42352,1,0,0
42360,1,0,0
42391,1,0,0
42395,0,1,0
42400,0,4,0
42401,0,3,0
42402,0,8,0
42403,1,2,0
42404,0,1,0
42423,0,3,0
42427,0,1,0
42428,1,3,0
42430,0,1,0
42432,0,1,0
42433,0,4,0
42434,1,0,0
42435,0,2,0
42436,0,1,0
42437,0,4,0
42438,0,3,0
42441,0,2,0
42442,0,2,0
42448,0,1,0
42450,14,0,0
42451,0,1,0
42452,0,1,0
42457,0,1,0
42466,0,1,0
42467,0,1,0
42474,0,2,0
42477,0,1,0
42478,0,1,0
42481,1,1,0
42483,0,1,0
42486,0,2,0
42489,0,2,0
42490,0,1,0
42493,0,2,0
42494,0,1,0
42495,1,0,0
42496,1,0,0
42497,1,2,0
42499,2,0,0
42503,0,1,0
42506,0,1,0
42510,0,1,0
42513,1,1,0
42518,0,1,0
42522,1,0,0
42525,1,1,0
42527,0,1,0
42530,1,0,0
42535,0,1,0
42536,1,0,0
42539,0,1,0
42543,1,0,0
42545,0,1,0
42548,1,0,0
42555,0,1,0
42556,1,0,0
42559,0,2,0
42562,1,0,0
42565,0,1,0
42567,0,1,0
42568,0,1,0
42569,0,3,0
42571,1,0,0
42572,1,0,0
42573,0,3,0
42577,0,2,0
42581,0,1,0
42583,0,1,0
42587,0,3,0
42592,1,0,0
42598,0,1,0
42601,0,1,0
42605,0,1,0
42609,0,1,0
42624,0,1,0
42626,1,1,0
42627,1,0,0
42631,1,0,0
42635,0,1,0
42636,1,0,0
42637,1,0,0
42640,1,0,0
42642,1,0,0
42646,0,3,0
42648,1,0,0
42651,0,3,0
42654,0,1,0
42656,0,1,0
42659,1,0,0
42660,0,5,0
42664,0,1,0
42667,0,1,0
42668,1,0,0
42670,1,0,0
42676,1,0,0
42688,0,3,0
42691,0,1,0
42692,0,3,0
42693,0,1,0
42696,1,0,0
42699,0,1,0
42703,1,0,0
42704,1,0,0
42706,1,0,0
42708,0,1,0
42711,0,1,0
42712,1,1,0
42713,0,12,0
42714,1,0,0
42716,0,2,0
42718,0,1,0
42719,0,1,0
42733,1,0,0
42740,1,0,0
42743,17,0,0
42748,0,2,0
42750,0,1,0
42752,0,4,0
42753,0,1,0
42755,0,8,0
42757,0,4,0
42758,0,5,0
42760,2,0,0
42761,1,1,0
42762,0,2,0
42764,0,1,0
42768,15,0,0
42769,1,0,0
42773,0,3,0
42777,1,0,0
42782,0,1,0
42788,1,0,0
42794,1,0,0
42801,1,0,0
42818,0,1,0
42821,4,0,0
42822,2,0,0
42826,1,0,0
42830,1,1,0
42841,0,1,0
42844,2,0,0
42850,4,0,0
42856,0,1,0
42870,1,0,0
42879,0,1,0
42889,16,0,0
42891,0,1,0
42893,1,0,0
42899,1,0,0
42901,2,0,0
42902,1,0,0
42912,0,1,0
42913,0,1,0
42918,0,1,0
42927,0,1,0
42929,0,1,0
42934,0,16,0
42935,0,1,0
42938,0,1,0
42947,7,7,0
42949,0,2,0
42951,0,1,0
42952,0,1,0
42953,0,3,0
42954,1,0,0
42960,1,0,0
42966,1,1,0
42967,0,1,0
42969,2,1,0
42972,2,0,0
42975,1,1,0
42976,0,1,0
42977,0,2,0
42981,0,1,0
42986,0,1,0
42992,0,1,0
42993,0,1,0
43007,1,0,0
43010,1,0,0
43019,1,0,0
43020,0,1,0
43024,0,1,0
43026,1,0,0
43029,0,1,0
43037,0,1,0
43038,1,0,0
43039,1,0,0
43043,0,1,0
43052,0,1,0
43053,0,1,0
43058,1,0,0
43061,1,0,0
43064,1,0,0
43066,1,0,0
43069,1,0,0
43071,1,0,0
43073,1,0,0
43076,1,1,0
43080,0,1,0
43088,1,0,0
43089,0,7,0
43090,0,3,0
43095,1,0,0
43100,0,1,0
43104,0,1,0
43108,0,1,0
43111,0,1,0
43114,1,0,0
43116,0,1,0
43118,0,1,0
43122,0,1,0
43124,0,1,0
43126,1,0,0
43135,0,1,0
43138,0,12,0
43142,0,1,0
43174,0,1,0
43188,1,0,0
43193,1,0,0
43197,0,1,0
43202,0,1,0
43215,0,1,0
43220,0,2,0
43227,1,0,0
43253,0,1,0
43259,0,1,0
43262,1,0,0
43266,1,0,0
43267,1,0,0
43277,0,1,0
43281,1,0,0
43302,1,0,0
43308,1,0,0
43313,0,1,0
43314,0,1,0
43316,0,1,0
43319,1,0,0
43332,1,0,0
43358,0,1,0
43359,1,0,0
43360,1,0,0
43367,1,0,0
43371,1,0,0
43374,4,1,0
43379,1,0,0
43388,1,0,0
43389,5,0,0
43390,6,0,0
43391,16,0,0
43397,1,0,0
43399,1,0,0
43400,1,0,0
43401,0,1,0
43413,1,0,0
43415,1,0,0
43417,0,1,0
43420,0,1,0
43426,0,2,0
43436,0,4,0
43442,1,0,0
43449,1,0,0
43455,1,0,0
43458,1,0,0
43462,1,1,0
43466,1,0,0
43475,0,1,0
43476,0,1,0
43477,0,2,0
43480,1,0,0
43506,0,1,0
43509,0,1,0
43522,0,1,0
43524,1,0,0
43526,0,1,0
43529,0,1,0
43534,0,1,0
43552,0,3,0
43563,3,0,0
43568,1,0,0
43578,1,0,0
43582,3,0,0
43583,1,0,0
43601,1,0,0
43606,1,0,0
43608,1,0,0
43611,1,0,0
43613,2,0,0
43624,0,1,0
43629,1,0,0
43632,1,0,0
43636,0,1,0
43637,1,0,0
43640,0,1,0
43651,2,0,0
43664,0,1,0
43670,0,1,0
43671,0,1,0
43680,1,0,0
43681,1,0,0
43685,0,1,0
43688,0,1,0
43690,1,0,0
43698,0,1,0
43713,0,1,0
43740,1,0,0
43777,0,1,0
43779,1,0,0
43782,0,1,0
43791,1,0,0
43793,0,1,0
43794,1,0,0
43809,1,0,0
43824,1,0,0
43831,0,1,0
43832,2,0,0
43885,0,1,0
43887,1,1,0
43893,0,1,0
43899,0,1,0
43906,0,1,0
43917,0,3,0
43924,1,0,0
43935,1,0,0
43942,1,0,0
43949,0,1,0
43950,1,0,0
43956,1,0,0
43958,1,0,0
43966,0,1,0
43970,1,0,0
43979,1,0,0
43981,0,1,0
43996,2,0,0
44000,1,0,0
44026,1,0,0
44056,0,1,0
44060,1,0,0
44062,2,0,0
44063,3,0,0
44065,0,1,0
44077,1,0,0
44085,1,0,0
44087,1,0,0
44089,4,0,0
44090,1,0,0
44096,1,0,0
44102,1,0,0
44105,0,1,0
44112,0,1,0
44118,0,1,0
44127,1,0,0
44128,1,0,0
44131,1,0,0
44135,1,0,0
44146,1,0,0
44160,1,0,0
44184,1,0,0
44191,1,0,0
44193,1,0,0
44194,1,0,0
44196,1,0,0
44198,1,0,0
44204,1,0,0
44205,1,0,0
44206,0,1,0
44212,1,0,0
44225,1,0,0
44238,0,7,0
44241,0,1,0
44254,1,0,0
44283,1,0,0
44286,0,1,0
44287,0,2,0
44292,1,0,0
44312,1,0,0
44329,0,1,0
44343,1,0,0
44349,0,1,0
44351,1,0,0
44360,0,1,0
44364,1,0,0
44365,0,1,0
44368,0,1,0
44373,0,3,0
44382,0,1,0
44389,0,1,0
44390,0,1,0
44393,0,15,0
44394,0,1,0
44400,0,16,0
44401,0,3,0
44403,0,17,0
44404,0,2,0
44405,0,1,0
44407,1,0,0
44409,0,1,0
44411,1,0,0
44413,0,1,0
44415,1,0,0
44419,1,0,0
44420,1,10,0
44421,1,1,0
44422,12,0,0
44428,0,1,0
44430,1,0,0
44431,0,1,0
44433,0,1,0
44436,0,2,0
44438,0,16,0
44440,0,4,0
44442,0,8,0
44444,0,8,0
44445,0,32,0
44446,0,1,0
44447,0,2,0
44449,0,13,0
44450,0,2,0
44452,1,10,0
44453,1,1,0
44455,1,1,0
44456,0,1,0
44458,1,0,0
44459,0,4,0
44460,0,1,0
44462,0,1,0
44466,0,16,0
44468,1,22,0
44469,1,9,0
44470,0,16,0
44471,1,0,0
44472,1,21,0
44473,0,7,0
44474,1,6,0
44475,0,14,0
44476,0,2,0
44477,1,0,0
44481,1,1,0
44485,0,16,0
44489,1,0,0
44491,0,8,0
44500,1,0,0
44501,0,1,0
44504,0,13,0
44506,0,4,0
44520,0,1,0
44533,0,1,0
44539,1,0,0
44542,1,0,0
44543,1,0,0
44551,2,0,0
44552,1,0,0
44556,1,0,0
44558,1,0,0
44566,1,0,0
44575,0,1,0
44576,1,0,0
44580,1,0,0
44587,0,1,0
44616,1,0,0
44630,1,0,0
44635,0,1,0
44640,1,1,0
44641,1,0,0
44648,1,0,0
44649,0,1,0
44650,1,0,0
44655,0,1,0
44656,1,0,0
44669,9,0,0
44675,1,1,0
44682,0,1,0
44704,4,0,0
44721,0,1,0
44722,1,0,0
44723,1,0,0
44724,0,1,0
44735,1,0,0
44736,0,1,0
44742,1,0,0
44752,1,0,0
44760,3,0,0
44767,0,1,0
44772,0,1,0
44776,1,0,0
44777,0,1,0
44781,1,0,0
44783,1,0,0
44786,0,1,0
44795,1,1,0
44805,1,0,0
44808,1,0,0
44816,1,0,0
44821,1,0,0
44823,1,0,0
44824,1,0,0
44825,0,1,0
44841,1,0,0
44850,0,10,0
44858,1,0,0
44868,1,0,0
44876,0,1,0
44897,2,0,0
44903,1,1,0
44907,0,1,0
44923,1,0,0
44926,1,0,0
44937,0,1,0
44946,0,1,0
44958,1,0,0
44974,0,1,0
44981,1,0,0
44984,1,0,0
44990,1,0,0
45009,0,1,0
45015,0,7,0
45025,1,0,0
45026,0,1,0
45057,0,1,0
45064,1,0,0
45068,0,16,0
45073,1,0,0
45076,1,0,0
45081,0,1,0
45084,1,0,0
45088,1,0,0
45096,0,1,0
45102,1,0,0
45108,1,0,0
45124,0,1,0
45126,1,0,0
45131,1,0,0
45135,1,0,0
45136,0,1,0
45140,1,0,0
45142,1,0,0
45143,1,0,0
45144,1,0,0
45145,1,0,0
45146,0,1,0
45153,0,1,0
45158,0,1,0
45161,0,1,0
45164,1,0,0
45168,0,1,0
45171,0,1,0
45174,1,0,0
45175,1,0,0
45176,1,0,0
45186,1,0,0
45187,0,1,0
45218,0,1,0
45225,1,0,0
45230,0,1,0
45233,1,0,0
45236,1,0,0
45239,0,1,0
45240,0,1,0
45250,1,0,0
45251,0,2,0
45254,1,0,0
45257,0,1,0
45261,1,0,0
45264,1,0,0
45266,2,0,0
45272,0,1,0
45273,1,0,0
45290,1,0,0
45294,0,1,0
45306,0,1,0
45307,1,0,0
45308,1,0,0
45309,1,0,0
45310,1,0,0
45312,1,0,0
45320,0,3,0
45338,1,0,0
45339,1,0,0
45342,1,0,0
45356,2,0,0
45363,0,1,0
45370,0,1,0
45382,0,1,0
45385,1,0,0
45387,3,0,0
45390,0,1,0
45398,0,1,0
45404,0,1,0
45430,0,1,0
45444,1,0,0
45449,0,1,0
45451,0,1,0
45458,0,2,0
45477,4,0,0
45480,2,0,0
45481,0,1,0
45488,1,0,0
45490,0,1,0
45493,0,1,0
45494,1,0,0
45500,0,1,0
45512,1,0,0
45525,0,1,0
45530,1,0,0
45531,6,0,0
45533,0,1,0
45544,0,3,0
45549,1,0,0
45582,2,0,0
45604,1,0,0
