IRG,accesses,reads,writes
304358,1,0,0
304372,1,0,0
304374,1,0,0
304402,1,0,0
304410,1,0,0
304420,1,0,0
304423,1,0,0
304433,1,0,0
304439,1,0,0
304446,1,0,0
304449,1,0,0
304482,1,0,0
304496,1,0,0
304549,1,0,0
304550,1,0,0
304578,1,0,0
304588,1,0,0
304591,1,0,0
304598,1,0,0
304614,1,0,0
304616,1,0,0
304627,1,0,0
304631,1,0,0
304664,1,0,0
304667,1,0,0
304669,1,0,0
304672,1,0,0
304683,1,0,0
304686,1,0,0
304696,1,0,0
304702,1,0,0
304705,1,0,0
304706,1,0,0
304707,1,0,0
304708,1,0,0
304741,1,0,0
304746,2,0,0
304748,1,0,0
304756,1,0,0
304786,1,0,0
304831,1,0,0
304842,1,0,0
304854,1,0,0
304855,1,0,0
304934,1,0,0
304967,1,0,0
305008,1,0,0
305010,1,0,0
305011,1,0,0
305013,1,0,0
305045,1,0,0
305051,1,0,0
305058,1,0,0
305080,1,0,0
305081,1,0,0
305119,1,0,0
305129,1,0,0
305137,1,0,0
305145,1,0,0
305159,1,0,0
305188,1,0,0
305193,1,0,0
305197,1,0,0
305204,1,0,0
305215,1,0,0
305222,1,0,0
305250,1,0,0
305268,1,0,0
305307,1,0,0
305323,1,0,0
305344,1,0,0
305371,1,0,0
305385,1,0,0
305391,1,0,0
305393,1,0,0
305398,1,0,0
305419,1,0,0
305459,1,0,0
305465,1,0,0
305486,1,0,0
305518,1,0,0
305541,1,0,0
305557,1,0,0
305582,1,0,0
305598,1,0,0
305599,1,0,0
305602,1,0,0
305623,1,0,0
305630,1,0,0
305645,1,0,0
305671,1,0,0
305686,1,0,0
305693,1,0,0
305708,1,0,0
305719,1,0,0
305723,1,0,0
305758,1,0,0
305770,1,0,0
305796,1,0,0
305798,1,0,0
305799,1,0,0
305816,1,0,0
305824,1,0,0
305838,1,0,0
305843,1,0,0
305866,1,0,0
305889,1,0,0
305896,1,0,0
305925,1,0,0
305944,1,0,0
305964,1,0,0
305978,1,0,0
305982,1,0,0
305993,1,0,0
306034,1,0,0
306047,1,0,0
306118,1,0,0
306127,1,0,0
306137,1,0,0
306138,1,0,0
306147,1,0,0
306153,1,0,0
306160,1,0,0
306177,1,0,0
306186,1,0,0
306192,1,0,0
306205,1,0,0
306242,1,0,0
306259,1,0,0
306282,1,0,0
306287,1,0,0
306323,1,0,0
306324,1,0,0
306331,1,0,0
306332,1,0,0
306335,1,0,0
306340,1,0,0
306345,1,0,0
306357,1,0,0
306409,1,0,0
306413,1,0,0
306428,1,0,0
306446,1,0,0
306453,1,0,0
306461,1,0,0
306470,1,0,0
306507,1,0,0
306517,1,0,0
306554,1,0,0
306574,1,0,0
306587,1,0,0
306589,1,0,0
306619,1,0,0
306636,1,0,0
306659,1,0,0
306682,1,0,0
306716,1,0,0
306718,1,0,0
306719,1,0,0
306750,1,0,0
306756,1,0,0
306758,1,0,0
306776,1,0,0
306783,2,0,0
306787,1,0,0
306804,1,0,0
306848,1,0,0
306850,1,0,0
306860,1,0,0
306864,1,0,0
306910,1,0,0
306916,1,0,0
306966,1,0,0
306974,1,0,0
306975,1,0,0
306980,1,0,0
306990,1,0,0
306994,1,0,0
307002,1,0,0
307011,1,0,0
307034,1,0,0
307050,1,0,0
307051,1,0,0
307075,1,0,0
307116,1,0,0
307134,1,0,0
307137,1,0,0
307158,1,0,0
307170,1,0,0
307176,1,0,0
307210,1,0,0
307211,1,0,0
307226,1,0,0
307231,1,0,0
307236,1,0,0
307239,1,0,0
307254,1,0,0
307273,1,0,0
307282,1,0,0
307286,1,0,0
307309,1,0,0
307311,1,0,0
307318,1,0,0
307321,1,0,0
307336,1,0,0
307345,1,0,0
307379,1,0,0
307380,1,0,0
307385,1,0,0
307389,1,0,0
307407,1,0,0
307416,1,0,0
307429,1,0,0
307440,1,0,0
307441,1,0,0
307450,1,0,0
307451,1,0,0
307493,1,0,0
307508,1,0,0
307535,1,0,0
307571,1,0,0
307590,1,0,0
307598,1,0,0
307651,1,0,0
307666,1,0,0
307677,1,0,0
307691,1,0,0
307693,1,0,0
307699,1,0,0
307752,1,0,0
307757,1,0,0
307769,1,0,0
307770,1,0,0
307790,1,0,0
307828,1,0,0
307834,1,0,0
307840,1,0,0
307853,1,0,0
307867,1,0,0
307868,1,0,0
307873,1,0,0
307884,1,0,0
307912,1,0,0
307932,1,0,0
307968,1,0,0
307976,1,0,0
307980,1,0,0
307986,1,0,0
307997,2,0,0
308005,1,0,0
308035,1,0,0
308044,1,0,0
308054,1,0,0
308075,1,0,0
308078,1,0,0
308082,1,0,0
308094,1,0,0
308097,1,0,0
308098,1,0,0
308131,1,0,0
308146,1,0,0
308153,1,0,0
308194,1,0,0
308195,1,0,0
308255,1,0,0
308262,1,0,0
308263,1,0,0
308272,1,0,0
308286,2,0,0
308291,1,0,0
308293,1,0,0
308295,1,0,0
308339,1,0,0
308363,1,0,0
308365,1,0,0
308377,1,0,0
308385,1,0,0
308437,1,0,0
308467,1,0,0
308470,1,0,0
308485,1,0,0
308502,1,0,0
308511,1,0,0
308515,1,0,0
308535,1,0,0
308549,1,0,0
308556,1,0,0
308558,1,0,0
308559,1,0,0
308567,1,0,0
308570,1,0,0
308576,1,0,0
308577,1,0,0
308597,1,0,0
308600,1,0,0
308601,1,0,0
308603,1,0,0
308620,1,0,0
308622,1,0,0
308627,1,0,0
308638,1,0,0
308640,1,0,0
308655,1,0,0
308662,1,0,0
308677,1,0,0
308703,1,0,0
308712,1,0,0
308722,1,0,0
308739,1,0,0
308777,1,0,0
308813,1,0,0
308869,1,0,0
308871,1,0,0
308920,1,0,0
308944,1,0,0
308951,1,0,0
308959,1,0,0
308990,1,0,0
308995,1,0,0
309005,1,0,0
309009,1,0,0
309018,1,0,0
309021,1,0,0
309032,1,0,0
309085,1,0,0
309117,1,0,0
309130,1,0,0
309150,1,0,0
309156,1,0,0
309177,1,0,0
309181,1,0,0
309185,1,0,0
309206,1,0,0
309207,1,0,0
309215,2,0,0
309222,1,0,0
309228,1,0,0
309268,1,0,0
309279,1,0,0
309299,1,0,0
309300,1,0,0
309312,1,0,0
309317,1,0,0
309330,1,0,0
309369,1,0,0
309413,1,0,0
309420,1,0,0
309430,1,0,0
309449,1,0,0
309453,1,0,0
309455,1,0,0
309458,1,0,0
309463,1,0,0
309476,1,0,0
309479,1,0,0
309489,1,0,0
309528,1,0,0
309532,1,0,0
309535,1,0,0
309536,1,0,0
309557,1,0,0
309560,1,0,0
309595,1,0,0
309599,1,0,0
309615,1,0,0
309641,1,0,0
309656,1,0,0
309663,1,0,0
309671,1,0,0
309687,1,0,0
309716,1,0,0
309748,1,0,0
309890,1,0,0
309903,1,0,0
309924,1,0,0
309928,1,0,0
309935,1,0,0
309942,1,0,0
309977,1,0,0
310041,1,0,0
310044,1,0,0
310083,1,0,0
310102,1,0,0
310115,1,0,0
310131,1,0,0
310138,1,0,0
310144,1,0,0
310151,1,0,0
310165,1,0,0
310166,1,0,0
310183,1,0,0
310223,1,0,0
310228,1,0,0
310249,1,0,0
310264,1,0,0
310273,1,0,0
310300,1,0,0
310309,1,0,0
310327,1,0,0
310339,1,0,0
310351,1,0,0
310391,1,0,0
310394,1,0,0
310412,1,0,0
310451,1,0,0
310463,1,0,0
310471,1,0,0
310506,1,0,0
310553,2,0,0
310555,1,0,0
310613,1,0,0
310625,1,0,0
310634,1,0,0
310660,1,0,0
310662,1,0,0
310683,1,0,0
310700,1,0,0
310709,1,0,0
310716,2,0,0
310722,1,0,0
310786,1,0,0
310797,1,0,0
310813,1,0,0
310814,1,0,0
310818,1,0,0
310851,1,0,0
310856,1,0,0
310858,1,0,0
310875,1,0,0
310879,1,0,0
310899,1,0,0
310927,1,0,0
310929,1,0,0
310936,1,0,0
310943,1,0,0
310956,1,0,0
310964,1,0,0
310988,1,0,0
310994,1,0,0
311030,1,0,0
311084,2,0,0
311087,1,0,0
311088,1,0,0
311121,1,0,0
311205,1,0,0
311235,1,0,0
311261,1,0,0
311266,1,0,0
311269,1,0,0
311281,1,0,0
311288,1,0,0
311315,1,0,0
311359,1,0,0
311388,1,0,0
311397,1,0,0
311437,1,0,0
311487,1,0,0
311499,1,0,0
311552,1,0,0
311557,2,0,0
311576,1,0,0
311593,1,0,0
311605,1,0,0
311634,1,0,0
311642,1,0,0
311664,1,0,0
311688,1,0,0
311703,1,0,0
311736,1,0,0
311747,1,0,0
311815,1,0,0
311816,1,0,0
311850,1,0,0
311868,1,0,0
311871,1,0,0
311879,1,0,0
311916,1,0,0
311918,1,0,0
311921,1,0,0
311940,1,0,0
311967,1,0,0
311981,1,0,0
312030,1,0,0
312045,1,0,0
312064,1,0,0
312093,2,0,0
312123,1,0,0
312166,1,0,0
312190,1,0,0
312232,1,0,0
312246,1,0,0
312269,1,0,0
312287,1,0,0
312325,1,0,0
312332,1,0,0
312342,1,0,0
312355,1,0,0
312360,1,0,0
312378,1,0,0
312413,1,0,0
312418,1,0,0
312450,1,0,0
312461,1,0,0
312571,1,0,0
312592,1,0,0
312597,1,0,0
312601,1,0,0
312631,1,0,0
312670,1,0,0
312685,1,0,0
312702,1,0,0
312714,1,0,0
312722,1,0,0
312795,1,0,0
312821,1,0,0
312870,1,0,0
312877,1,0,0
312888,1,0,0
312908,1,0,0
312909,1,0,0
312910,1,0,0
312911,1,0,0
312941,1,0,0
312964,1,0,0
312967,1,0,0
312980,1,0,0
312986,1,0,0
312994,1,0,0
313010,1,0,0
313016,1,0,0
313021,1,0,0
313048,1,0,0
313062,1,0,0
313083,1,0,0
313093,1,0,0
313103,1,0,0
313109,1,0,0
313133,1,0,0
313147,1,0,0
313181,1,0,0
313208,1,0,0
313250,1,0,0
313254,1,0,0
313272,1,0,0
313297,1,0,0
313348,1,0,0
313384,1,0,0
313390,1,0,0
313396,1,0,0
313406,1,0,0
313444,1,0,0
313458,1,0,0
313464,1,0,0
313474,1,0,0
313489,1,0,0
313521,1,0,0
313526,2,0,0
313583,1,0,0
313594,1,0,0
313623,1,0,0
313631,1,0,0
313638,1,0,0
313650,1,0,0
313659,1,0,0
313678,1,0,0
313695,1,0,0
313698,1,0,0
313699,1,0,0
313704,1,0,0
313715,1,0,0
313740,1,0,0
313747,1,0,0
313762,1,0,0
313772,1,0,0
313781,1,0,0
313787,1,0,0
313813,1,0,0
313816,1,0,0
313831,1,0,0
313868,1,0,0
313887,1,0,0
313896,1,0,0
313897,1,0,0
313898,1,0,0
313904,1,0,0
313917,1,0,0
313929,1,0,0
313960,1,0,0
313970,1,0,0
313983,1,0,0
313998,1,0,0
313999,1,0,0
314008,1,0,0
314031,1,0,0
314060,1,0,0
314115,1,0,0
314120,1,0,0
314121,1,0,0
314134,1,0,0
314149,1,0,0
314150,1,0,0
314163,1,0,0
314164,1,0,0
314165,1,0,0
314179,1,0,0
314191,1,0,0
314200,1,0,0
314224,1,0,0
314226,1,0,0
314228,1,0,0
314243,1,0,0
314246,1,0,0
314248,1,0,0
314250,1,0,0
314263,1,0,0
314269,1,0,0
314301,1,0,0
314352,1,0,0
314362,1,0,0
314410,1,0,0
314412,1,0,0
314420,1,0,0
314506,1,0,0
314561,1,0,0
314563,1,0,0
314574,1,0,0
314598,1,0,0
314625,1,0,0
314630,1,0,0
314639,1,0,0
314644,1,0,0
314670,1,0,0
314689,1,0,0
314698,1,0,0
314708,1,0,0
314723,1,0,0
314741,1,0,0
314747,1,0,0
314752,1,0,0
314764,1,0,0
314782,1,0,0
314794,1,0,0
314809,1,0,0
314817,1,0,0
314826,1,0,0
314832,1,0,0
314835,1,0,0
314837,2,0,0
314842,1,0,0
314868,1,0,0
314869,1,0,0
314877,1,0,0
314913,1,0,0
314930,1,0,0
314959,1,0,0
314965,1,0,0
314981,1,0,0
314994,1,0,0
314995,1,0,0
315011,1,0,0
315037,1,0,0
315051,1,0,0
315059,1,0,0
315076,1,0,0
315090,1,0,0
315100,1,0,0
315120,1,0,0
315123,1,0,0
315141,1,0,0
315146,1,0,0
315147,1,0,0
315150,2,0,0
315176,1,0,0
315186,1,0,0
315210,1,0,0
315237,1,0,0
315244,1,0,0
315265,1,0,0
315279,1,0,0
315280,1,0,0
315286,1,0,0
315293,1,0,0
315317,1,0,0
315340,1,0,0
315343,1,0,0
315353,1,0,0
315365,1,0,0
315372,1,0,0
315418,1,0,0
315442,1,0,0
315443,1,0,0
315451,1,0,0
315482,1,0,0
315486,1,0,0
315514,1,0,0
315517,1,0,0
315526,1,0,0
315528,1,0,0
315530,1,0,0
315550,1,0,0
315557,1,0,0
315568,1,0,0
315580,1,0,0
315589,1,0,0
315602,1,0,0
315612,1,0,0
315628,1,0,0
315639,1,0,0
315668,1,0,0
315674,2,0,0
315702,1,0,0
315750,1,0,0
315775,1,0,0
315779,1,0,0
315806,1,0,0
315812,1,0,0
315837,1,0,0
315881,1,0,0
315896,1,0,0
315915,1,0,0
315923,1,0,0
315925,1,0,0
315942,1,0,0
315953,1,0,0
315955,1,0,0
315960,1,0,0
315963,1,0,0
315976,1,0,0
315979,1,0,0
315989,1,0,0
316006,1,0,0
316007,1,0,0
316035,1,0,0
316055,1,0,0
316070,1,0,0
316085,1,0,0
316100,1,0,0
316107,1,0,0
316109,2,0,0
316116,1,0,0
316163,1,0,0
316180,1,0,0
316186,1,0,0
316193,1,0,0
316209,1,0,0
316229,1,0,0
316230,1,0,0
316249,1,0,0
316259,1,0,0
316261,1,0,0
316267,1,0,0
316314,1,0,0
316329,1,0,0
316331,1,0,0
316332,1,0,0
316367,1,0,0
316382,1,0,0
316469,1,0,0
316483,1,0,0
316485,1,0,0
316491,1,0,0
316500,1,0,0
316504,1,0,0
316508,1,0,0
316515,1,0,0
316546,1,0,0
316554,1,0,0
316562,1,0,0
316576,1,0,0
316645,1,0,0
316653,1,0,0
316667,1,0,0
316672,1,0,0
316673,2,0,0
316688,1,0,0
316689,1,0,0
316718,1,0,0
316723,1,0,0
316726,1,0,0
316763,1,0,0
316793,1,0,0
316814,1,0,0
316825,1,0,0
316828,1,0,0
316835,2,0,0
316851,1,0,0
316855,1,0,0
316874,1,0,0
316913,1,0,0
316921,1,0,0
316922,1,0,0
316928,1,0,0
316965,1,0,0
316981,1,0,0
317036,1,0,0
317041,1,0,0
317042,1,0,0
317060,1,0,0
317068,1,0,0
317072,1,0,0
317082,1,0,0
317117,1,0,0
317134,1,0,0
317156,1,0,0
317198,1,0,0
317207,1,0,0
317217,1,0,0
317225,1,0,0
317226,1,0,0
317237,1,0,0
317240,1,0,0
317243,1,0,0
317254,1,0,0
317290,1,0,0
317291,1,0,0
317343,1,0,0
317350,1,0,0
317352,1,0,0
317368,1,0,0
317398,1,0,0
317404,1,0,0
317451,1,0,0
317452,1,0,0
317466,1,0,0
317499,1,0,0
317513,1,0,0
317527,1,0,0
317545,1,0,0
317564,1,0,0
317565,1,0,0
317569,1,0,0
317609,1,0,0
317685,1,0,0
317695,1,0,0
317703,1,0,0
317715,1,0,0
317719,1,0,0
317750,1,0,0
317755,1,0,0
317759,1,0,0
317764,1,0,0
317766,1,0,0
317780,1,0,0
317800,1,0,0
317802,1,0,0
317815,1,0,0
317827,1,0,0
317853,1,0,0
317885,1,0,0
317906,1,0,0
317911,1,0,0
317937,1,0,0
317944,1,0,0
317971,1,0,0
317991,1,0,0
317995,1,0,0
318010,1,0,0
318039,1,0,0
318054,1,0,0
318102,1,0,0
318106,1,0,0
318125,1,0,0
318126,1,0,0
318153,1,0,0
318217,1,0,0
318228,1,0,0
318248,1,0,0
318270,1,0,0
318273,1,0,0
318280,1,0,0
318291,1,0,0
318339,1,0,0
318354,1,0,0
318372,1,0,0
318377,1,0,0
318384,1,0,0
318457,1,0,0
318477,1,0,0
318488,1,0,0
318499,1,0,0
318532,1,0,0
318550,1,0,0
318618,1,0,0
318619,1,0,0
318634,1,0,0
318635,2,0,0
318668,1,0,0
318691,1,0,0
318694,1,0,0
318708,1,0,0
318710,1,0,0
318720,1,0,0
318734,1,0,0
318743,1,0,0
318753,1,0,0
318768,2,0,0
318774,1,0,0
318784,1,0,0
318799,1,0,0
318804,1,0,0
318811,1,0,0
318835,1,0,0
318862,1,0,0
318864,1,0,0
318867,1,0,0
318936,1,0,0
319010,1,0,0
319051,1,0,0
319062,1,0,0
319073,1,0,0
319081,1,0,0
319108,1,0,0
319149,1,0,0
319186,1,0,0
319216,1,0,0
319224,1,0,0
319266,1,0,0
319271,1,0,0
319306,1,0,0
319318,1,0,0
319324,1,0,0
319335,1,0,0
319347,1,0,0
319375,1,0,0
319437,1,0,0
319445,1,0,0
319448,1,0,0
319461,1,0,0
319471,1,0,0
319541,1,0,0
319544,1,0,0
319576,1,0,0
319618,1,0,0
319675,1,0,0
319677,1,0,0
319683,1,0,0
319800,1,0,0
319804,1,0,0
319808,1,0,0
319816,1,0,0
319835,1,0,0
319840,1,0,0
319895,1,0,0
320056,1,0,0
320062,1,0,0
320072,1,0,0
320075,1,0,0
320084,1,0,0
320095,1,0,0
320103,1,0,0
320132,1,0,0
320139,1,0,0
320144,1,0,0
320185,1,0,0
320200,1,0,0
320207,1,0,0
320209,1,0,0
320257,1,0,0
320266,1,0,0
320272,1,0,0
320306,1,0,0
320366,1,0,0
320373,1,0,0
320379,1,0,0
320430,1,0,0
320449,1,0,0
320465,1,0,0
320515,1,0,0
320550,1,0,0
320578,1,0,0
320593,1,0,0
320601,1,0,0
320633,1,0,0
320647,1,0,0
320658,1,0,0
320659,1,0,0
320681,1,0,0
320685,1,0,0
320710,1,0,0
320719,1,0,0
320727,1,0,0
320760,1,0,0
320836,1,0,0
320874,1,0,0
320875,1,0,0
320895,1,0,0
320917,1,0,0
320920,1,0,0
320924,1,0,0
320946,1,0,0
320962,1,0,0
320975,1,0,0
321024,1,0,0
321028,1,0,0
321053,1,0,0
321061,1,0,0
321065,1,0,0
321074,1,0,0
321084,1,0,0
321090,1,0,0
321103,1,0,0
321107,1,0,0
321124,1,0,0
321153,1,0,0
321181,2,0,0
321188,1,0,0
321217,1,0,0
321239,1,0,0
321250,1,0,0
321257,1,0,0
321281,1,0,0
321291,1,0,0
321326,1,0,0
321338,1,0,0
321395,1,0,0
321397,1,0,0
321439,1,0,0
321445,1,0,0
321485,1,0,0
321504,1,0,0
321513,1,0,0
321518,1,0,0
321539,1,0,0
321541,2,0,0
321552,1,0,0
321579,1,0,0
321584,1,0,0
321595,1,0,0
321597,1,0,0
321604,1,0,0
321606,1,0,0
321616,1,0,0
321629,1,0,0
321686,1,0,0
321693,1,0,0
321694,1,0,0
321695,1,0,0
321698,1,0,0
321729,1,0,0
321738,1,0,0
321749,1,0,0
321755,1,0,0
321759,1,0,0
321764,1,0,0
321803,1,0,0
321810,1,0,0
321812,1,0,0
321825,1,0,0
321836,1,0,0
321868,1,0,0
321877,1,0,0
321880,1,0,0
321919,1,0,0
321932,1,0,0
321942,1,0,0
321970,1,0,0
321977,1,0,0
322002,1,0,0
322006,1,0,0
322023,1,0,0
322055,1,0,0
322072,1,0,0
322092,1,0,0
322139,1,0,0
322141,1,0,0
322159,1,0,0
322198,1,0,0
322214,1,0,0
322220,1,0,0
322225,1,0,0
322265,1,0,0
322295,1,0,0
322309,1,0,0
322331,1,0,0
322350,1,0,0
322355,1,0,0
322375,1,0,0
322381,2,0,0
322384,1,0,0
322393,1,0,0
322453,1,0,0
322457,1,0,0
322565,1,0,0
322580,1,0,0
322606,1,0,0
322617,1,0,0
322625,1,0,0
322628,1,0,0
322643,1,0,0
322690,1,0,0
322692,1,0,0
322714,1,0,0
322743,1,0,0
322754,1,0,0
322764,1,0,0
322795,1,0,0
322796,1,0,0
322798,1,0,0
322812,1,0,0
322871,1,0,0
322872,1,0,0
322890,1,0,0
322943,1,0,0
322949,1,0,0
322977,1,0,0
322982,1,0,0
323001,1,0,0
323004,1,0,0
323015,1,0,0
323018,1,0,0
323030,1,0,0
323033,1,0,0
323063,1,0,0
323072,1,0,0
323080,1,0,0
323089,1,0,0
323092,1,0,0
323096,1,0,0
323150,1,0,0
323161,1,0,0
323172,1,0,0
323191,1,0,0
323197,1,0,0
323215,1,0,0
323224,1,0,0
323231,1,0,0
323244,1,0,0
323245,1,0,0
323250,1,0,0
323282,1,0,0
323283,1,0,0
323293,1,0,0
323328,1,0,0
323357,1,0,0
323398,1,0,0
323407,1,0,0
323429,2,0,0
323444,1,0,0
323463,1,0,0
323469,1,0,0
323479,1,0,0
323522,1,0,0
323532,1,0,0
323533,1,0,0
323543,1,0,0
323581,1,0,0
323585,1,0,0
323591,1,0,0
323613,1,0,0
323621,1,0,0
323634,1,0,0
323659,1,0,0
323677,1,0,0
323678,1,0,0
323696,1,0,0
323703,2,0,0
323716,1,0,0
323768,1,0,0
323771,1,0,0
323784,1,0,0
323786,1,0,0
323811,1,0,0
323820,1,0,0
323832,1,0,0
323857,1,0,0
323869,1,0,0
323884,1,0,0
323887,1,0,0
323893,1,0,0
323906,1,0,0
323907,1,0,0
323910,1,0,0
323930,1,0,0
323953,1,0,0
323959,1,0,0
323973,1,0,0
323983,1,0,0
323985,1,0,0
324013,1,0,0
324034,1,0,0
324045,1,0,0
324046,1,0,0
324057,2,0,0
324100,1,0,0
324123,1,0,0
324131,1,0,0
324138,1,0,0
324147,1,0,0
324157,1,0,0
324163,1,0,0
324199,1,0,0
324204,1,0,0
324221,1,0,0
324257,1,0,0
324321,1,0,0
324323,2,0,0
324331,1,0,0
324369,1,0,0
324371,1,0,0
324373,1,0,0
324384,1,0,0
324428,1,0,0
324431,1,0,0
324435,1,0,0
324511,2,0,0
324543,1,0,0
324555,1,0,0
324612,1,0,0
324622,1,0,0
324629,1,0,0
324647,1,0,0
324662,1,0,0
324699,1,0,0
324708,1,0,0
324726,1,0,0
324729,1,0,0
324731,1,0,0
324733,1,0,0
324750,1,0,0
324758,1,0,0
324761,1,0,0
324763,1,0,0
324764,1,0,0
324770,1,0,0
324793,1,0,0
324796,1,0,0
324833,1,0,0
324835,1,0,0
324836,1,0,0
324879,1,0,0
324886,1,0,0
324922,1,0,0
324973,1,0,0
324984,1,0,0
324992,1,0,0
324997,1,0,0
325022,1,0,0
325037,1,0,0
325084,1,0,0
325121,1,0,0
325158,1,0,0
325164,1,0,0
325208,1,0,0
325243,1,0,0
325263,1,0,0
325280,1,0,0
325283,1,0,0
325346,1,0,0
325392,1,0,0
325441,1,0,0
325444,1,0,0
325447,1,0,0
325454,1,0,0
325457,1,0,0
325462,1,0,0
325516,1,0,0
325553,1,0,0
325559,1,0,0
325575,1,0,0
325597,1,0,0
325614,1,0,0
325619,1,0,0
325626,1,0,0
325628,1,0,0
325629,1,0,0
325632,1,0,0
325650,1,0,0
325659,1,0,0
325660,1,0,0
325690,1,0,0
325710,1,0,0
325735,1,0,0
325757,1,0,0
325799,2,0,0
325827,1,0,0
325868,1,0,0
325876,1,0,0
325881,2,0,0
325887,1,0,0
325891,1,0,0
325933,1,0,0
325945,1,0,0
325957,1,0,0
325963,1,0,0
325968,1,0,0
325980,1,0,0
326022,1,0,0
326023,1,0,0
326043,1,0,0
326076,1,0,0
326112,1,0,0
326113,1,0,0
326117,2,0,0
326125,1,0,0
326160,1,0,0
326188,1,0,0
326193,1,0,0
326200,1,0,0
326218,1,0,0
326226,1,0,0
326242,1,0,0
326282,1,0,0
326364,1,0,0
326374,1,0,0
326381,1,0,0
326390,1,0,0
326398,1,0,0
326426,1,0,0
326429,1,0,0
326444,1,0,0
326446,1,0,0
326476,1,0,0
326479,1,0,0
326482,1,0,0
326483,1,0,0
326525,1,0,0
326565,1,0,0
326574,1,0,0
326579,1,0,0
326594,1,0,0
326643,1,0,0
326666,1,0,0
326676,1,0,0
326727,1,0,0
326752,1,0,0
326794,1,0,0
326862,1,0,0
326868,1,0,0
326904,1,0,0
326905,1,0,0
326913,1,0,0
326928,1,0,0
326931,1,0,0
326952,1,0,0
326960,1,0,0
326968,1,0,0
326986,1,0,0
326990,1,0,0
327015,1,0,0
327086,1,0,0
327100,1,0,0
327108,1,0,0
327125,1,0,0
327139,1,0,0
327141,1,0,0
327159,1,0,0
327163,1,0,0
327212,1,0,0
327214,1,0,0
327215,1,0,0
327255,1,0,0
327259,1,0,0
327281,1,0,0
327294,1,0,0
327326,1,0,0
327351,1,0,0
327435,1,0,0
327440,1,0,0
327454,1,0,0
327472,1,0,0
327478,1,0,0
327482,1,0,0
327500,1,0,0
327510,1,0,0
327562,1,0,0
327567,1,0,0
327570,1,0,0
327577,1,0,0
327608,1,0,0
327622,1,0,0
327629,2,0,0
327638,1,0,0
327660,1,0,0
327667,1,0,0
327668,1,0,0
327697,1,0,0
327714,1,0,0
327733,1,0,0
327741,1,0,0
327743,1,0,0
327764,1,0,0
327784,1,0,0
327811,1,0,0
327815,1,0,0
327854,1,0,0
327962,1,0,0
327992,1,0,0
327999,1,0,0
328009,1,0,0
328023,1,0,0
328032,2,0,0
328036,1,0,0
328039,1,0,0
328069,1,0,0
328087,1,0,0
328133,1,0,0
328182,1,0,0
328183,1,0,0
328187,1,0,0
328210,1,0,0
328226,1,0,0
328229,1,0,0
328251,1,0,0
328258,1,0,0
328266,1,0,0
328283,1,0,0
328314,1,0,0
328340,1,0,0
328353,1,0,0
328358,1,0,0
328388,1,0,0
328406,1,0,0
328438,1,0,0
328465,1,0,0
328466,1,0,0
328480,1,0,0
328517,1,0,0
328526,1,0,0
328554,1,0,0
328573,1,0,0
328581,1,0,0
328585,1,0,0
328605,1,0,0
328626,1,0,0
328641,1,0,0
328642,1,0,0
328649,1,0,0
328653,1,0,0
328658,1,0,0
328660,1,0,0
328668,2,0,0
328722,1,0,0
328745,1,0,0
328779,1,0,0
328782,1,0,0
328785,1,0,0
328794,1,0,0
328836,1,0,0
328877,1,0,0
328914,1,0,0
328916,1,0,0
328960,1,0,0
328988,1,0,0
328998,1,0,0
329066,1,0,0
329067,1,0,0
329068,1,0,0
329076,1,0,0
329090,1,0,0
329104,1,0,0
329109,1,0,0
329115,1,0,0
329119,1,0,0
329155,1,0,0
329183,1,0,0
329257,1,0,0
329259,1,0,0
329271,1,0,0
329284,1,0,0
329292,1,0,0
329294,1,0,0
329296,1,0,0
329310,1,0,0
329324,1,0,0
329333,1,0,0
329353,1,0,0
329355,1,0,0
329414,1,0,0
329421,1,0,0
329430,1,0,0
329446,1,0,0
329493,1,0,0
329516,1,0,0
329537,1,0,0
329566,1,0,0
329571,1,0,0
329576,1,0,0
329585,1,0,0
329590,1,0,0
329594,1,0,0
329653,1,0,0
329680,1,0,0
329737,1,0,0
329755,1,0,0
329765,1,0,0
329811,1,0,0
329823,1,0,0
329838,1,0,0
329848,1,0,0
329890,1,0,0
329914,1,0,0
329926,1,0,0
329977,1,0,0
329995,1,0,0
330013,1,0,0
330019,1,0,0
330046,1,0,0
330091,1,0,0
330095,1,0,0
330098,1,0,0
330112,1,0,0
330113,1,0,0
330133,1,0,0
330134,1,0,0
330139,1,0,0
330235,1,0,0
330250,1,0,0
330252,1,0,0
330279,1,0,0
330306,1,0,0
330329,1,0,0
330447,1,0,0
330449,1,0,0
330464,1,0,0
330489,1,0,0
330499,1,0,0
330521,1,0,0
330534,1,0,0
330542,1,0,0
330581,1,0,0
330590,1,0,0
330622,1,0,0
330638,1,0,0
330656,1,0,0
330672,1,0,0
330737,1,0,0
330743,1,0,0
330753,1,0,0
330763,1,0,0
330770,1,0,0
330781,1,0,0
330791,1,0,0
330798,1,0,0
330819,1,0,0
330848,1,0,0
330858,1,0,0
330865,1,0,0
330870,1,0,0
330889,1,0,0
330910,1,0,0
330918,1,0,0
330921,1,0,0
330934,1,0,0
330959,2,0,0
330969,1,0,0
330991,1,0,0
331002,1,0,0
331035,1,0,0
331057,1,0,0
331075,1,0,0
331107,1,0,0
331145,1,0,0
331149,1,0,0
331158,1,0,0
