in,per_rank,accesses,reads,writes
3240684,80,3,3,0
3240685,80,3,3,0
3240830,80,3,3,0
2951486,80,3,3,0
2951487,80,3,3,0
3240892,80,3,3,0
3240954,80,3,3,0
3241016,80,3,3,0
3240640,80,3,3,0
3240641,80,3,3,0
3240941,80,3,0,3
3240942,80,3,0,3
3240943,80,3,0,3
3240944,80,3,0,3
3240945,80,3,0,3
3240946,80,3,0,3
3240947,80,3,0,3
3240948,80,3,0,3
3240949,80,3,0,3
3240950,80,3,0,3
3240951,80,3,0,3
3240952,80,3,0,3
3240953,80,3,0,3
3240652,80,3,3,0
3240653,80,3,3,0
2991518,80,3,3,0
2991519,80,3,3,0
3240664,80,3,3,0
3240665,80,3,3,0
3240658,80,3,3,0
3240659,80,3,3,0
3240728,80,3,3,0
3240729,80,3,3,0
3240712,80,3,3,0
3240713,80,3,3,0
3240732,80,3,3,0
3240733,80,3,3,0
3240700,80,3,3,0
3240701,80,3,3,0
3241814,80,3,3,0
3241815,80,3,3,0
3240716,80,3,3,0
3240717,80,3,3,0
3030622,80,3,3,0
3030623,80,3,3,0
3241862,80,3,3,0
3241863,80,3,3,0
3242132,80,3,3,0
3242070,80,3,3,0
3242008,80,3,3,0
3242194,80,3,3,0
3070062,80,3,3,0
3070063,80,3,3,0
3242064,80,3,0,3
3242065,80,3,0,3
3242066,80,3,0,3
3242067,80,3,0,3
3242068,80,3,0,3
3242069,80,3,0,3
3241818,80,3,3,0
3241819,80,3,3,0
3241906,80,3,3,0
3241907,80,3,3,0
3241910,80,3,3,0
3241911,80,3,3,0
3241830,80,3,3,0
3241831,80,3,3,0
3241836,80,3,3,0
3241837,80,3,3,0
3241842,80,3,3,0
3241843,80,3,3,0
3241878,80,3,3,0
3241879,80,3,3,0
3241894,80,3,3,0
3241895,80,3,3,0
3109454,80,3,3,0
3109455,80,3,3,0
3241890,80,3,3,0
3241891,80,3,3,0
3243367,80,3,3,0
3243368,80,3,3,0
3243623,80,3,3,0
3243415,80,3,3,0
3243416,80,3,3,0
3243561,80,3,3,0
3243685,80,3,3,0
3243747,80,3,3,0
3148846,80,3,3,0
3148847,80,3,3,0
3243770,80,3,0,3
3243771,80,3,0,3
3243772,80,3,0,3
3243773,80,3,0,3
3243774,80,3,0,3
3243775,80,3,0,3
3243776,80,3,0,3
3243777,80,3,0,3
3243778,80,3,0,3
3243779,80,3,0,3
3243780,80,3,0,3
3243781,80,3,0,3
3243782,80,3,0,3
3243783,80,3,0,3
3243784,80,3,0,3
3243371,80,3,3,0
3243372,80,3,3,0
3243383,80,3,3,0
3243384,80,3,3,0
3243459,80,3,3,0
3243460,80,3,3,0
3243389,80,3,3,0
3243390,80,3,3,0
3243395,80,3,3,0
3243396,80,3,3,0
3243447,80,3,3,0
3243448,80,3,3,0
3243463,80,3,3,0
3243464,80,3,3,0
2885294,80,3,3,0
2885295,80,3,3,0
3243443,80,3,3,0
3243444,80,3,3,0
3243431,80,3,3,0
3243432,80,3,3,0
3244114,80,3,3,0
3244115,80,3,3,0
3244066,80,3,3,0
3244067,80,3,3,0
3244384,80,3,3,0
3244446,80,3,3,0
3244322,80,3,3,0
3244260,80,3,3,0
3244472,80,3,0,3
3244473,80,3,0,3
3244474,80,3,0,3
3244475,80,3,0,3
3244476,80,3,0,3
3244477,80,3,0,3
3244478,80,3,0,3
3244479,80,3,0,3
3244480,80,3,0,3
3244481,80,3,0,3
3244482,80,3,0,3
3244483,80,3,0,3
3244484,80,3,0,3
3244485,80,3,0,3
3244486,80,3,0,3
2885998,80,3,3,0
2885999,80,3,3,0
3244070,80,3,3,0
3244071,80,3,3,0
3244082,80,3,3,0
3244083,80,3,3,0
3244158,80,3,3,0
3244159,80,3,3,0
3244088,80,3,3,0
3244089,80,3,3,0
3244094,80,3,3,0
3244095,80,3,3,0
3244142,80,3,3,0
3244143,80,3,3,0
3244162,80,3,3,0
3244163,80,3,3,0
3244146,80,3,3,0
3244147,80,3,3,0
3244130,80,3,3,0
3244131,80,3,3,0
3245010,80,3,3,0
3245011,80,3,3,0
2887118,80,3,3,0
2887119,80,3,3,0
3244962,80,3,3,0
3244963,80,3,3,0
3245280,80,3,3,0
3245218,80,3,3,0
3245156,80,3,3,0
2888014,80,3,3,0
2888015,80,3,3,0
3245342,80,3,3,0
3245176,80,3,0,3
3245177,80,3,0,3
3245178,80,3,0,3
3245179,80,3,0,3
3245180,80,3,0,3
3245181,80,3,0,3
3245182,80,3,0,3
3245183,80,3,0,3
3245184,80,3,0,3
3245185,80,3,0,3
3245186,80,3,0,3
3245187,80,3,0,3
3245188,80,3,0,3
3245189,80,3,0,3
3245190,80,3,0,3
2889358,80,3,3,0
2889359,80,3,3,0
3244966,80,3,3,0
3244967,80,3,3,0
3244978,80,3,3,0
3244979,80,3,3,0
3244990,80,3,3,0
3244991,80,3,3,0
3244984,80,3,3,0
3244985,80,3,3,0
3245054,80,3,3,0
3245055,81,3,3,0
3245058,81,3,3,0
3245059,81,3,3,0
2889806,81,3,3,0
2889807,81,3,3,0
3245026,81,3,3,0
3245027,81,3,3,0
3245038,81,3,3,0
3245039,81,3,3,0
3245042,81,3,3,0
3245043,81,3,3,0
5146501,81,3,3,0
5146502,81,3,3,0
2890702,81,3,3,0
2890703,81,3,3,0
5146549,81,3,3,0
5146550,81,3,3,0
5146819,81,3,3,0
5146757,81,3,3,0
5146695,81,3,3,0
5146881,81,3,3,0
2891790,81,3,3,0
2891791,81,3,3,0
5146517,81,3,3,0
5146518,81,3,3,0
5146505,81,3,3,0
5146506,81,3,3,0
5146900,81,3,0,3
5146901,81,3,0,3
5146902,81,3,0,3
5146903,81,3,0,3
5146904,81,3,0,3
5146905,81,3,0,3
5146906,81,3,0,3
5146907,81,3,0,3
5146908,81,3,0,3
5146909,81,3,0,3
5146910,81,3,0,3
5146911,81,3,0,3
5146912,81,3,0,3
5146913,81,3,0,3
5146914,81,3,0,3
5146597,81,3,3,0
5146598,81,3,3,0
5146529,81,3,3,0
5146530,81,3,3,0
5146523,81,3,3,0
5146524,81,3,3,0
5146593,81,3,3,0
5146594,81,3,3,0
3003134,81,3,3,0
3003135,81,3,3,0
5146577,81,3,3,0
5146578,81,3,3,0
5146565,81,3,3,0
5146566,81,3,3,0
5146581,81,3,3,0
5146582,81,3,3,0
5147397,81,3,3,0
5147398,81,3,3,0
3004216,81,3,3,0
3004217,81,3,3,0
5147445,81,3,3,0
5147446,81,3,3,0
5147591,81,3,3,0
5147653,81,3,3,0
5147715,81,3,3,0
5147777,81,3,3,0
3005343,81,3,3,0
3005344,81,3,3,0
5147690,81,3,0,3
5147691,81,3,0,3
5147692,81,3,0,3
5147693,81,3,0,3
5147694,81,3,0,3
5147695,81,3,0,3
5147696,81,3,0,3
5147697,81,3,0,3
5147698,81,3,0,3
5147699,81,3,0,3
5147700,81,3,0,3
5147701,81,3,0,3
5147702,81,3,0,3
5147703,81,3,0,3
5147704,81,3,0,3
5147493,81,3,3,0
5147494,81,3,3,0
5147489,81,3,3,0
5147490,81,3,3,0
5147401,81,3,3,0
5147402,81,3,3,0
5147413,81,3,3,0
5147414,81,3,3,0
5147419,81,3,3,0
5147420,81,3,3,0
5147425,81,3,3,0
5147426,81,3,3,0
3006239,81,3,3,0
3006240,81,3,3,0
5147461,81,3,3,0
5147462,81,3,3,0
5147473,81,3,3,0
5147474,81,3,3,0
5147477,81,3,3,0
5147478,81,3,3,0
5148293,81,3,3,0
5148294,81,3,3,0
5148341,81,3,3,0
5148342,81,3,3,0
3007135,81,3,3,0
3007136,81,3,3,0
5148549,81,3,3,0
5148487,81,3,3,0
5148611,81,3,3,0
5148673,81,3,3,0
5148309,81,3,3,0
5148310,81,3,3,0
5148297,81,3,3,0
5148298,81,3,3,0
5148711,81,3,0,3
5148712,81,3,0,3
5148713,81,3,0,3
5148714,81,3,0,3
5148715,81,3,0,3
5148716,81,3,0,3
5148717,81,3,0,3
5148718,81,3,0,3
5148719,81,3,0,3
5148720,81,3,0,3
5148721,81,3,0,3
5148722,81,3,0,3
5148723,81,3,0,3
5148724,81,3,0,3
5148725,81,3,0,3
5148321,81,3,3,0
5148322,81,3,3,0
5148315,81,3,3,0
5148316,81,3,3,0
5148385,81,3,3,0
5148386,81,3,3,0
3008031,81,3,3,0
3008032,81,3,3,0
5148357,81,3,3,0
5148358,81,3,3,0
5148389,81,3,3,0
5148390,81,3,3,0
5148369,81,3,3,0
5148370,81,3,3,0
3009981,81,3,3,0
3009982,81,3,3,0
5148373,81,3,3,0
5148374,81,3,3,0
3241590,81,3,3,0
3241591,81,3,3,0
3241638,81,3,3,0
3241639,81,3,3,0
5898971,81,3,3,0
2963118,81,3,3,0
2963119,81,3,3,0
5899095,81,3,3,0
5899033,81,3,3,0
5899157,81,3,3,0
3241594,81,3,3,0
3241595,81,3,3,0
3241606,81,3,3,0
3241607,81,3,3,0
3241612,81,3,3,0
3241613,81,3,3,0
2964238,81,3,3,0
2964239,81,3,3,0
3241682,81,3,3,0
3241683,81,3,3,0
3241654,81,3,3,0
3241655,81,3,3,0
3241686,81,3,3,0
3241687,81,3,3,0
3241618,81,3,3,0
3241619,81,3,3,0
3241666,81,3,3,0
3241667,81,3,3,0
2965262,81,3,3,0
2965263,81,3,3,0
3241670,81,3,3,0
3241671,81,3,3,0
5900127,81,3,3,0
5900128,81,3,3,0
5900175,81,3,3,0
5900176,81,3,3,0
2966270,81,3,3,0
2966271,81,3,3,0
5900445,81,3,3,0
5900507,81,3,3,0
5900383,81,3,3,0
5900321,81,3,3,0
2967262,81,3,3,0
2967263,81,3,3,0
5900560,81,3,0,3
5900561,81,3,0,3
5900562,81,3,0,3
5900563,81,3,0,3
5900564,81,3,0,3
5900565,81,3,0,3
5900566,81,3,0,3
5900567,81,3,0,3
5900568,81,3,0,3
5900569,81,3,0,3
5900570,81,3,0,3
5900571,81,3,0,3
5900572,81,3,0,3
5900573,81,3,0,3
5900574,81,3,0,3
5900131,81,3,3,0
5900132,81,3,3,0
5900143,81,3,3,0
5900144,81,3,3,0
5900149,81,3,3,0
5900150,81,3,3,0
5900155,81,3,3,0
5900156,81,3,3,0
5900223,81,3,3,0
5900224,81,3,3,0
5900219,81,3,3,0
5900220,81,3,3,0
786546,81,3,0,3
786547,81,3,0,3
786548,81,3,0,3
786549,81,3,0,3
786550,81,3,0,3
786551,81,3,0,3
786542,81,3,0,3
786543,81,3,0,3
786540,81,3,0,3
786538,81,3,0,3
5900191,81,3,3,0
5900192,81,3,3,0
2968286,81,3,3,0
2968287,81,3,3,0
5900203,81,3,3,0
5900204,81,3,3,0
5900918,81,3,3,0
5900919,81,3,3,0
5900207,81,3,3,0
5900208,81,3,3,0
5900966,81,3,3,0
5900967,81,3,3,0
2969358,81,3,3,0
2969359,81,3,3,0
4336966,81,3,3,0
4336904,81,3,3,0
4337028,81,3,3,0
5900922,81,3,3,0
5900923,81,3,3,0
4337090,81,3,3,0
4202678,81,3,3,0
4202679,81,3,3,0
4337084,81,3,0,3
4337085,81,3,0,3
4337086,81,3,0,3
4337087,81,3,0,3
4337088,81,3,0,3
4337089,81,3,0,3
5900934,81,3,3,0
5900935,81,3,3,0
5900940,81,3,3,0
5900941,81,3,3,0
3120830,81,3,3,0
3120831,81,3,3,0
5901010,81,3,3,0
5901011,81,3,3,0
5900946,81,3,3,0
5900947,81,3,3,0
4317878,81,3,3,0
4317879,81,3,3,0
5901014,81,3,3,0
5901015,81,3,3,0
5900998,81,3,3,0
5900999,81,3,3,0
5900994,81,3,3,0
5900995,81,3,3,0
4353254,81,3,3,0
4353255,81,3,3,0
5900982,81,3,3,0
5900983,81,3,3,0
4339694,81,3,3,0
4339695,81,3,3,0
3121726,81,3,3,0
3121727,81,3,3,0
4375478,81,3,3,0
4375479,81,3,3,0
4339742,81,3,3,0
4339743,81,3,3,0
4339950,81,3,3,0
4410854,81,3,3,0
4410855,81,3,3,0
4340074,81,3,3,0
4340012,81,3,3,0
4339888,81,3,3,0
4339698,81,3,3,0
4339699,81,3,3,0
4339973,81,3,0,3
4339974,81,3,0,3
4339975,81,3,0,3
4339976,81,3,0,3
4339977,81,3,0,3
4339978,81,3,0,3
4339979,81,3,0,3
4339980,81,3,0,3
4339981,81,3,0,3
4339982,81,3,0,3
4339983,81,3,0,3
4339984,81,3,0,3
4339985,81,3,0,3
4339986,81,3,0,3
4339987,81,3,0,3
4339710,81,3,3,0
4339711,81,3,3,0
4339716,81,3,3,0
4339717,81,3,3,0
3123134,81,3,3,0
3123135,81,3,3,0
4339722,81,3,3,0
4339723,81,3,3,0
3142579,81,3,3,0
3142580,81,3,3,0
4339786,81,3,3,0
4339787,81,3,3,0
4471478,81,3,3,0
4471479,81,3,3,0
4339758,81,3,3,0
4339759,81,3,3,0
4339790,81,3,3,0
4339791,81,3,3,0
5150885,81,3,3,0
5150886,81,3,3,0
4339770,81,3,3,0
4339771,81,3,3,0
4509781,81,3,3,0
4509782,81,3,3,0
4339774,81,3,3,0
4339775,81,3,3,0
5150933,81,3,3,0
5150934,81,3,3,0
5151079,81,3,3,0
3123694,81,3,3,0
3123695,81,3,3,0
5151141,81,3,3,0
4535029,81,3,3,0
4535030,81,3,3,0
5151203,81,3,3,0
5151265,82,3,3,0
4570405,82,3,3,0
4570406,82,3,3,0
4605781,82,3,3,0
4605782,82,3,3,0
5150907,82,3,3,0
5150908,82,3,3,0
4641157,82,3,3,0
4641158,82,3,3,0
4676533,82,3,3,0
4676534,82,3,3,0
5150901,82,3,3,0
5150902,82,3,3,0
5150889,82,3,3,0
5150890,82,3,3,0
5151297,82,3,0,3
5151298,82,3,0,3
5151299,82,3,0,3
5151300,82,3,0,3
5151301,82,3,0,3
5151302,82,3,0,3
5151303,82,3,0,3
5151304,82,3,0,3
5151305,82,3,0,3
5151306,82,3,0,3
5151307,82,3,0,3
5151308,82,3,0,3
5151309,82,3,0,3
5151310,82,3,0,3
5151311,82,3,0,3
5150913,82,3,3,0
5150914,82,3,3,0
5150977,82,3,3,0
5150978,82,3,3,0
2653155,82,3,3,0
2653156,82,3,3,0
5150949,82,3,3,0
5150950,82,3,3,0
5150981,82,3,3,0
5150982,82,3,3,0
5150961,82,3,3,0
5150962,82,3,3,0
5150965,82,3,3,0
5150966,82,3,3,0
4707829,82,3,3,0
4707830,82,3,3,0
4778581,82,3,3,0
4778582,82,3,3,0
4743205,82,3,3,0
4743206,82,3,3,0
5151781,82,3,3,0
5151782,82,3,3,0
5151829,82,3,3,0
5151830,82,3,3,0
4794757,82,3,3,0
4794758,82,3,3,0
4917061,82,3,3,0
4917062,82,3,3,0
4881685,82,3,3,0
4881686,82,3,3,0
5152161,82,3,3,0
5152037,82,3,3,0
5152099,82,3,3,0
4865509,82,3,3,0
4865510,82,3,3,0
4830133,82,3,3,0
4830134,82,3,3,0
5151975,82,3,3,0
5151873,82,3,3,0
5151874,82,3,3,0
5151785,82,3,3,0
5151786,82,3,3,0
5151809,82,3,3,0
5151810,82,3,3,0
5151797,82,3,3,0
5151798,82,3,3,0
5151803,82,3,3,0
5151804,82,3,3,0
5152149,82,3,0,3
5152150,82,3,0,3
5152151,82,3,0,3
5152152,82,3,0,3
5152153,82,3,0,3
5152154,82,3,0,3
5152155,82,3,0,3
5152156,82,3,0,3
5152157,82,3,0,3
5152158,82,3,0,3
5152159,82,3,0,3
5152160,82,3,0,3
5151877,82,3,3,0
5151878,82,3,3,0
5151857,82,3,3,0
5151858,82,3,3,0
5151845,82,3,3,0
5151846,82,3,3,0
5152421,82,3,3,0
5152422,82,3,3,0
5151861,82,3,3,0
5151862,82,3,3,0
4938229,82,3,3,0
4938230,82,3,3,0
2654516,82,3,3,0
2654517,82,3,3,0
5152469,82,3,3,0
5152470,82,3,3,0
4989781,82,3,3,0
4989782,82,3,3,0
4297263,82,3,3,0
4297387,82,3,3,0
4297449,82,3,3,0
4297325,82,3,3,0
5025157,82,3,3,0
5025158,82,3,3,0
4973605,82,3,3,0
4973606,82,3,3,0
5152425,82,3,3,0
5152426,82,3,3,0
5152437,82,3,3,0
5152438,82,3,3,0
2655972,82,3,3,0
2655973,82,3,3,0
5152513,82,3,3,0
5152514,82,3,3,0
5152449,82,3,3,0
5152450,82,3,3,0
5152443,82,3,3,0
5152444,82,3,3,0
5053429,82,3,3,0
5053430,82,3,3,0
5152517,82,3,3,0
5152518,82,3,3,0
5108005,82,3,3,0
5108006,82,3,3,0
5152497,82,3,3,0
5152498,82,3,3,0
5152485,82,3,3,0
5152486,82,3,3,0
5124181,82,3,3,0
5124182,82,3,3,0
5152501,82,3,3,0
5152502,82,3,3,0
4299325,82,3,3,0
4299326,82,3,3,0
4299581,82,3,3,0
4299373,82,3,3,0
4299374,82,3,3,0
4299519,82,3,3,0
4299705,82,3,3,0
4299643,82,3,3,0
2568590,82,3,3,0
2568591,82,3,3,0
4299628,82,3,0,3
4299629,82,3,0,3
4299630,82,3,0,3
4299631,82,3,0,3
4299632,82,3,0,3
4299633,82,3,0,3
4299634,82,3,0,3
4299635,82,3,0,3
4299636,82,3,0,3
4299637,82,3,0,3
4299638,82,3,0,3
4299639,82,3,0,3
4299640,82,3,0,3
4299641,82,3,0,3
4299642,82,3,0,3
4299329,82,3,3,0
4299330,82,3,3,0
4299341,82,3,3,0
4299342,82,3,3,0
4299417,82,3,3,0
4299418,82,3,3,0
4299353,82,3,3,0
4299354,82,3,3,0
4299347,82,3,3,0
4299348,82,3,3,0
4299421,82,3,3,0
4299422,82,3,3,0
2569318,82,3,3,0
2569319,82,3,3,0
4299401,82,3,3,0
4299402,82,3,3,0
4299405,82,3,3,0
4299406,82,3,3,0
4299389,82,3,3,0
4299390,82,3,3,0
4300221,82,3,3,0
4300222,82,3,3,0
4300269,82,3,3,0
4300270,82,3,3,0
5132135,82,3,3,0
5132136,82,3,3,0
4300601,82,3,3,0
4300477,82,3,3,0
4300539,82,3,3,0
4300415,82,3,3,0
5133031,82,3,3,0
5133032,82,3,3,0
4300225,82,3,3,0
4300226,82,3,3,0
4300620,82,3,0,3
4300621,82,3,0,3
4300622,82,3,0,3
4300623,82,3,0,3
4300624,82,3,0,3
4300625,82,3,0,3
4300626,82,3,0,3
4300627,82,3,0,3
4300628,82,3,0,3
4300629,82,3,0,3
4300630,82,3,0,3
4300631,82,3,0,3
4300632,82,3,0,3
4300633,82,3,0,3
4300634,82,3,0,3
4300237,82,3,3,0
4300238,82,3,3,0
4300243,82,3,3,0
4300244,82,3,3,0
4300313,82,3,3,0
4300314,82,3,3,0
4300249,82,3,3,0
4300250,82,3,3,0
4300317,82,3,3,0
4300318,82,3,3,0
4300285,82,3,3,0
4300286,82,3,3,0
4300297,82,3,3,0
4300298,82,3,3,0
4301117,82,3,3,0
4301118,82,3,3,0
4242174,82,3,3,0
4242175,82,3,3,0
4300301,82,3,3,0
4300302,82,3,3,0
4301311,82,3,3,0
4301165,82,3,3,0
4301166,82,3,3,0
4301373,82,3,3,0
4243966,82,3,3,0
4243967,82,3,3,0
4301435,82,3,3,0
4301497,82,3,3,0
4301121,82,3,3,0
4301122,82,3,3,0
4301133,82,3,3,0
4301134,82,3,3,0
4301543,82,3,0,3
4301544,82,3,0,3
4301545,82,3,0,3
4301546,82,3,0,3
4301547,82,3,0,3
4301548,82,3,0,3
4301549,82,3,0,3
4301550,82,3,0,3
4301551,82,3,0,3
4301552,82,3,0,3
4301553,82,3,0,3
4301554,82,3,0,3
4301555,82,3,0,3
4301556,82,3,0,3
4301557,82,3,0,3
4301213,82,3,3,0
4301214,82,3,3,0
4301209,82,3,3,0
4301210,82,3,3,0
4301139,82,3,3,0
4301140,82,3,3,0
4301145,82,3,3,0
4301146,82,3,3,0
3125662,82,3,3,0
3125663,82,3,3,0
4301181,82,3,3,0
4301182,82,3,3,0
4301193,82,3,3,0
4301194,82,3,3,0
4301197,82,3,3,0
4301198,82,3,3,0
3316662,82,3,3,0
3316663,82,3,3,0
3316710,82,3,3,0
3316711,82,3,3,0
3126558,82,3,3,0
3126559,82,3,3,0
3317042,82,3,3,0
3316918,82,3,3,0
3316980,82,3,3,0
3316856,82,3,3,0
3316959,82,3,0,3
3316960,82,3,0,3
3316961,82,3,0,3
3316962,82,3,0,3
3316963,82,3,0,3
3316964,82,3,0,3
3316965,82,3,0,3
3316966,82,3,0,3
3316967,82,3,0,3
3316968,82,3,0,3
3316969,82,3,0,3
3316970,82,3,0,3
3316971,82,3,0,3
3316972,82,3,0,3
3316973,82,3,0,3
3316666,82,3,3,0
3316667,82,3,3,0
3128732,82,3,3,0
3128733,82,3,3,0
3316678,82,3,3,0
3316679,82,3,3,0
3316684,82,3,3,0
3316685,82,3,3,0
3316758,82,3,3,0
3316759,82,3,3,0
3316754,82,3,3,0
3316755,82,3,3,0
3316726,82,3,3,0
3316727,82,3,3,0
3316690,82,3,3,0
3316691,82,3,3,0
3316742,82,3,3,0
3316743,82,3,3,0
3316738,82,3,3,0
3316739,82,3,3,0
4298023,82,3,3,0
4298024,82,3,3,0
4297975,82,3,3,0
4297976,82,3,3,0
3280192,82,3,3,0
3280193,82,3,3,0
786569,82,3,0,3
786576,82,3,0,3
786577,82,3,0,3
786578,82,3,0,3
786579,82,3,0,3
786565,82,3,0,3
786566,82,3,0,3
786567,82,3,0,3
786572,82,3,0,3
786573,82,3,0,3
786574,82,3,0,3
786560,82,3,0,3
786561,82,3,0,3
3281088,82,3,3,0
3281089,82,3,3,0
4337710,82,3,3,0
4337648,82,3,3,0
4337834,82,3,3,0
3281984,82,3,3,0
3281985,83,3,3,0
4337772,83,3,3,0
4337685,83,3,0,3
4337686,83,3,0,3
4337687,83,3,0,3
4337688,83,3,0,3
4337689,83,3,0,3
4337690,83,3,0,3
4337691,83,3,0,3
4337692,83,3,0,3
4337693,83,3,0,3
4337694,83,3,0,3
4337695,83,3,0,3
4337696,83,3,0,3
4337697,83,3,0,3
4337698,83,3,0,3
4337699,83,3,0,3
4297991,83,3,3,0
4297992,83,3,3,0
4297979,83,3,3,0
4297980,83,3,3,0
4297997,83,3,3,0
4297998,83,3,3,0
3283156,83,3,3,0
3283157,83,3,3,0
4298067,83,3,3,0
4298068,83,3,3,0
4298003,83,3,3,0
4298004,83,3,3,0
5878827,83,3,3,0
5878828,83,3,3,0
4298071,83,3,3,0
4298072,83,3,3,0
5898745,83,3,3,0
5898746,83,3,3,0
4298051,83,3,3,0
4298052,83,3,3,0
4298039,83,3,3,0
4298040,83,3,3,0
4298055,83,3,3,0
4298056,83,3,3,0
3284052,83,3,3,0
3284053,83,3,3,0
5898793,83,3,3,0
5898794,83,3,3,0
5149875,83,3,3,0
5149999,83,3,3,0
5149937,83,3,3,0
5150061,83,3,3,0
2649430,83,3,3,0
2649431,83,3,3,0
5898749,83,3,3,0
5898750,83,3,3,0
5898761,83,3,3,0
5898762,83,3,3,0
5898767,83,3,3,0
5898768,83,3,3,0
5898773,83,3,3,0
5898774,83,3,3,0
5898837,83,3,3,0
5898838,83,3,3,0
5898809,83,3,3,0
5898810,83,3,3,0
2650506,83,3,3,0
2650507,83,3,3,0
5898841,83,3,3,0
5898842,83,3,3,0
5898821,83,3,3,0
5898822,83,3,3,0
5898825,83,3,3,0
5898826,83,3,3,0
2652510,83,3,3,0
2652511,83,3,3,0
5150577,83,3,3,0
5150578,83,3,3,0
5150625,83,3,3,0
5150626,83,3,3,0
2576560,83,3,3,0
2576684,83,3,3,0
2576622,83,3,3,0
2576746,83,3,3,0
3240638,83,3,3,0
3240639,83,3,3,0
2576583,83,3,0,3
2576584,83,3,0,3
2576585,83,3,0,3
2576586,83,3,0,3
2576587,83,3,0,3
2576588,83,3,0,3
2576589,83,3,0,3
2576590,83,3,0,3
2576591,83,3,0,3
2576592,83,3,0,3
2576593,83,3,0,3
2576594,83,3,0,3
2576595,83,3,0,3
2576596,83,3,0,3
2576597,83,3,0,3
5150593,83,3,3,0
5150594,83,3,3,0
5150581,83,3,3,0
5150582,83,3,3,0
5150669,83,3,3,0
5150670,83,3,3,0
5150599,83,3,3,0
5150600,83,3,3,0
5150605,83,3,3,0
5150606,83,3,3,0
3241816,83,3,3,0
3241817,83,3,3,0
5150673,83,3,3,0
5150674,83,3,3,0
5150641,83,3,3,0
5150642,83,3,3,0
5150653,83,3,3,0
5150654,83,3,3,0
5150657,83,3,3,0
5150658,83,3,3,0
2577558,83,3,3,0
2577559,83,3,3,0
2577606,83,3,3,0
2577607,83,3,3,0
5843229,83,3,3,0
3243369,83,3,3,0
3243370,83,3,3,0
5843291,83,3,3,0
5843353,83,3,3,0
3244068,83,3,3,0
3244069,83,3,3,0
5843415,83,3,3,0
2577562,83,3,3,0
2577563,83,3,3,0
2577574,83,3,3,0
2577575,83,3,3,0
2577580,83,3,3,0
2577581,83,3,3,0
2577586,83,3,3,0
2577587,83,3,3,0
3244964,83,3,3,0
3244965,83,3,3,0
2577650,83,3,3,0
2577651,83,3,3,0
2577654,83,3,3,0
2577655,83,3,3,0
2577622,83,3,3,0
2577623,83,3,3,0
2577638,83,3,3,0
2577639,83,3,3,0
2577634,83,3,3,0
2577635,83,3,3,0
6495809,83,3,3,0
6495810,83,3,3,0
5146503,83,3,3,0
5146504,83,3,3,0
6495857,83,3,3,0
6495858,83,3,3,0
5147399,83,3,3,0
5147400,83,3,3,0
6496003,83,3,3,0
6496127,83,3,3,0
6496065,83,3,3,0
6496189,83,3,3,0
6495813,83,3,3,0
6495814,83,3,3,0
5148295,83,3,3,0
5148296,83,3,3,0
6495825,83,3,3,0
6495826,83,3,3,0
6495901,83,3,3,0
6495902,83,3,3,0
6495831,83,3,3,0
6495832,83,3,3,0
6495837,83,3,3,0
6495838,83,3,3,0
6495905,83,3,3,0
6495906,83,3,3,0
6495889,83,3,3,0
6495890,83,3,3,0
6495873,83,3,3,0
6495874,83,3,3,0
3241592,83,3,3,0
3241593,83,3,3,0
6495885,83,3,3,0
6495886,83,3,3,0
2696572,83,3,3,0
2696573,83,3,3,0
2696620,83,3,3,0
2696621,83,3,3,0
5823995,83,3,3,0
5823933,83,3,3,0
5824119,83,3,3,0
5900129,83,3,3,0
5900130,83,3,3,0
5824057,83,3,3,0
2696576,83,3,3,0
2696577,83,3,3,0
2696588,83,3,3,0
2696589,83,3,3,0
5824112,83,3,0,3
5824113,83,3,0,3
5824114,83,3,0,3
5824115,83,3,0,3
5824116,83,3,0,3
5824117,83,3,0,3
5824118,83,3,0,3
2696594,83,3,3,0
2696595,83,3,3,0
2696664,83,3,3,0
2696665,83,3,3,0
5900920,83,3,3,0
5900921,83,3,3,0
2696600,83,3,3,0
2696601,83,3,3,0
2696636,83,3,3,0
2696637,83,3,3,0
2696668,83,3,3,0
2696669,83,3,3,0
4339696,83,3,3,0
4339697,83,3,3,0
2696652,83,3,3,0
2696653,83,3,3,0
2696648,83,3,3,0
2696649,83,3,3,0
3936844,83,3,3,0
3936845,83,3,3,0
3936892,83,3,3,0
3936893,83,3,3,0
5824313,83,3,3,0
5824251,83,3,3,0
5824189,83,3,3,0
5824375,83,3,3,0
5150887,83,3,3,0
5150888,83,3,3,0
3936872,83,3,3,0
3936873,83,3,3,0
5824409,83,3,0,3
5824410,83,3,0,3
5824411,83,3,0,3
5824412,83,3,0,3
5824413,83,3,0,3
5824414,83,3,0,3
5824415,83,3,0,3
5824416,83,3,0,3
5824417,83,3,0,3
5824418,83,3,0,3
5824419,83,3,0,3
5824420,83,3,0,3
5824421,83,3,0,3
5824422,83,3,0,3
5824423,83,3,0,3
3936866,83,3,3,0
3936867,83,3,3,0
3936848,83,3,3,0
3936849,83,3,3,0
3936860,83,3,3,0
3936861,83,3,3,0
3936936,83,3,3,0
3936937,83,3,3,0
3936940,83,3,3,0
3936941,83,3,3,0
5151783,83,3,3,0
5151784,83,3,3,0
3936908,83,3,3,0
3936909,83,3,3,0
