in,per_rank,accesses,reads,writes
753280,75,1,0,1
1178336,75,1,0,1
6081168,75,1,1,0
252256,75,1,0,1
1075608,75,1,0,1
386776,75,1,1,0
3125808,75,1,0,1
1667768,75,1,0,1
621504,75,1,0,1
917888,75,1,0,1
4485536,75,1,1,0
3948128,75,1,0,1
3419312,75,1,1,0
1953008,75,1,0,1
1218728,75,1,0,1
4293808,75,1,1,0
4443088,75,1,0,1
3388800,75,1,1,0
904304,75,1,0,1
859864,75,1,1,0
989240,75,1,1,0
6036448,75,1,0,1
278424,75,1,0,1
4002240,75,1,1,0
769616,75,1,1,0
6012824,75,1,0,1
2376968,75,1,1,0
783784,75,1,1,0
382040,75,1,1,0
4957704,75,1,0,1
1138864,75,1,0,1
6846504,75,1,0,1
3529672,75,1,0,1
7718920,75,1,0,1
1129176,75,1,1,0
85480,75,1,1,0
1412232,75,1,0,1
874944,75,1,1,0
5964968,75,1,0,1
396864,75,1,1,0
2006576,75,1,1,0
1280400,75,1,0,1
7250304,75,1,1,0
3800680,75,1,0,1
1335760,75,1,0,1
229520,75,1,1,0
1302704,75,1,1,0
4966904,75,1,1,0
6425960,75,1,1,0
2706784,75,1,1,0
814736,75,1,0,1
906872,75,1,1,0
2812528,75,1,1,0
804888,75,1,1,0
1711040,75,1,1,0
479480,75,1,0,1
1385976,75,1,1,0
502584,75,1,0,1
2946000,75,1,1,0
1187960,75,1,0,1
5387488,75,1,0,1
2628656,75,1,1,0
2906744,75,1,1,0
1428632,75,1,0,1
4604944,75,1,0,1
3769472,75,1,0,1
6227928,75,1,0,1
1427320,75,1,1,0
473440,75,1,0,1
3156152,75,1,1,0
575904,75,1,0,1
7426304,75,1,0,1
7570544,75,1,1,0
2161528,75,1,1,0
5432800,75,1,0,1
6047520,75,1,0,1
1754880,75,1,1,0
1727136,75,1,1,0
6987128,75,1,1,0
7823768,75,1,0,1
5206880,75,1,0,1
3785024,75,1,0,1
2003832,75,1,1,0
1002600,75,1,0,1
4912392,75,1,0,1
2216096,75,1,0,1
2864336,75,1,0,1
354720,75,1,0,1
213464,75,1,1,0
575536,75,1,1,0
5440936,75,1,0,1
1726744,75,1,1,0
2824048,75,1,0,1
1359312,75,1,1,0
1874792,75,1,1,0
3162184,75,1,0,1
3295856,75,1,0,1
7056968,75,1,0,1
3745264,75,1,0,1
2486864,75,1,0,1
2287200,75,1,1,0
6145848,75,1,0,1
617760,75,1,1,0
1688008,75,1,1,0
2632048,75,1,0,1
3457656,75,1,0,1
1499184,75,1,0,1
538840,75,1,1,0
6762824,75,1,1,0
2110592,75,1,1,0
371064,75,1,0,1
587456,75,1,0,1
252680,75,1,1,0
434768,75,1,0,1
3763784,75,1,1,0
389904,75,1,0,1
4461088,75,1,1,0
1891712,75,1,0,1
7718568,75,1,0,1
781544,75,1,1,0
4475096,75,1,1,0
4975792,75,1,0,1
6464736,75,1,0,1
6837112,75,1,0,1
1189840,75,1,1,0
4705240,75,1,1,0
2819256,75,1,0,1
1868216,75,1,0,1
7830896,75,1,0,1
5480976,75,1,0,1
8182240,75,1,0,1
4151928,75,1,1,0
4143176,75,1,1,0
4167368,75,1,1,0
6268656,75,1,0,1
1313992,75,1,0,1
219656,75,1,1,0
2503944,75,1,0,1
7200248,75,1,1,0
1119600,75,1,0,1
81896,75,1,0,1
4912168,75,1,0,1
4261096,75,1,0,1
7020488,75,1,0,1
7586440,75,1,1,0
270704,75,1,0,1
5613080,75,1,1,0
1336032,75,1,1,0
2218984,75,1,0,1
2684896,75,1,1,0
744240,75,1,0,1
2531800,75,1,0,1
3024256,75,1,0,1
6311656,75,1,0,1
692608,75,1,1,0
2726496,75,1,1,0
8371632,75,1,0,1
4577056,75,1,1,0
1701896,75,1,1,0
904520,75,1,1,0
3523808,75,1,1,0
1674600,75,1,0,1
927488,75,1,0,1
4344464,75,1,0,1
658592,75,1,0,1
6163448,75,1,0,1
4585072,75,1,0,1
381592,75,1,0,1
1672240,75,1,0,1
1554600,75,1,1,0
5932896,75,1,1,0
1902768,75,1,0,1
1332872,75,1,1,0
2192888,75,1,1,0
1239936,75,1,1,0
778184,75,1,0,1
386904,75,1,1,0
1970960,75,1,1,0
1568088,75,1,0,1
6639888,75,1,1,0
1924848,75,1,1,0
7572176,75,1,0,1
243304,75,1,1,0
2143088,75,1,0,1
7677208,75,1,1,0
911864,75,1,1,0
5896608,75,1,1,0
4767944,75,1,0,1
388808,75,1,0,1
1911664,75,1,1,0
1001784,75,1,0,1
2748760,75,1,1,0
171272,75,1,0,1
2011800,75,1,0,1
187864,75,1,1,0
4236768,75,1,1,0
262672,75,1,1,0
2551816,75,1,1,0
3891344,75,1,1,0
1458024,75,1,0,1
635392,75,1,1,0
90952,75,1,0,1
6176592,75,1,0,1
7144656,75,1,1,0
3645888,75,1,0,1
527056,75,1,1,0
3637544,75,1,1,0
2923544,75,1,0,1
4149320,75,1,0,1
2131000,75,1,0,1
8386864,75,1,1,0
3357784,75,1,1,0
6310768,75,1,0,1
1552288,75,1,0,1
749336,75,1,1,0
2513040,75,1,1,0
1944440,75,1,1,0
3299352,75,1,0,1
7828392,75,1,1,0
649192,75,1,0,1
180800,75,1,0,1
3515944,75,1,1,0
783864,75,1,0,1
5805072,75,1,0,1
1003520,75,1,1,0
316768,75,1,1,0
2968648,75,1,1,0
1723832,75,1,0,1
1622960,75,1,0,1
921944,75,1,0,1
274840,75,1,0,1
6134528,75,1,0,1
3065448,75,1,0,1
2424904,75,1,1,0
7089544,75,1,0,1
2662888,75,1,0,1
312696,75,1,1,0
2241624,75,1,0,1
607600,75,1,0,1
1910088,75,1,1,0
1922616,75,1,0,1
995272,75,1,1,0
2108944,75,1,0,1
4613184,75,1,1,0
2567856,75,1,1,0
170248,75,1,1,0
399384,75,1,1,0
883792,75,1,1,0
417256,75,1,1,0
1102976,75,1,1,0
1996912,75,1,1,0
4975568,75,1,1,0
303432,75,1,1,0
2750768,75,1,1,0
4308592,75,1,1,0
3820576,75,1,0,1
2050768,75,1,0,1
1811728,75,1,0,1
2065000,75,1,0,1
1246000,75,1,0,1
6223952,75,1,1,0
3863184,75,1,1,0
8257752,75,1,0,1
6359600,75,1,0,1
1258064,75,1,0,1
4704616,75,1,1,0
362680,75,1,0,1
2980400,75,1,1,0
7389232,75,1,0,1
1786008,75,1,1,0
8213264,75,1,1,0
1841688,75,1,1,0
2734112,75,1,0,1
3533592,75,1,0,1
4208520,75,1,1,0
472800,75,1,1,0
3499208,75,1,0,1
457800,75,1,1,0
6420568,75,1,0,1
689456,75,1,0,1
6370952,75,1,1,0
240120,75,1,1,0
3391024,75,1,0,1
5917808,75,1,1,0
5108912,75,1,0,1
4806576,75,1,1,0
1723592,75,1,1,0
5601088,75,1,1,0
2082032,75,1,0,1
159104,75,1,0,1
223272,75,1,0,1
5929520,75,1,0,1
508704,75,1,1,0
437304,75,1,1,0
1585224,75,1,0,1
3188168,75,1,0,1
6062824,75,1,1,0
5692360,75,1,0,1
2915648,75,1,0,1
1695400,75,1,1,0
669456,75,1,1,0
7751256,75,1,0,1
512840,75,1,0,1
6699440,75,1,1,0
2319952,75,1,0,1
463992,75,1,1,0
4124288,75,1,0,1
3112640,75,1,1,0
3470056,75,1,0,1
3340856,75,1,0,1
2132496,75,1,0,1
1153456,75,1,0,1
459552,75,1,1,0
7282904,75,1,0,1
2275696,75,1,0,1
1935128,75,1,0,1
1640488,75,1,1,0
5045032,75,1,0,1
5224392,75,1,1,0
1321792,75,1,1,0
7175200,75,1,1,0
5950760,75,1,1,0
6306992,75,1,0,1
3366712,75,1,1,0
4359912,75,1,0,1
4166408,75,1,1,0
4829848,75,1,1,0
930976,75,1,0,1
5202616,75,1,0,1
7715216,75,1,1,0
4675952,75,1,0,1
7689712,75,1,0,1
2917304,75,1,1,0
181040,75,1,0,1
1320128,75,1,0,1
8367232,75,1,0,1
1149600,75,1,0,1
2806784,75,1,0,1
4916752,75,1,1,0
542592,75,1,1,0
289360,75,1,0,1
1270976,75,1,1,0
2619784,75,1,0,1
2561184,75,1,1,0
672536,75,1,1,0
558840,75,1,1,0
185168,75,1,1,0
399528,75,1,0,1
2239872,75,1,0,1
6337256,75,1,0,1
5879480,75,1,1,0
879800,75,1,0,1
8206144,75,1,0,1
1943328,75,1,1,0
1760488,75,1,1,0
2115832,75,1,0,1
376664,75,1,0,1
678992,75,1,1,0
1797784,75,1,0,1
7223176,75,1,1,0
2307704,75,1,0,1
4608424,75,1,1,0
5214792,75,1,1,0
6537080,75,1,0,1
1325920,75,1,1,0
4174160,75,1,0,1
3530712,75,1,0,1
4405592,75,1,1,0
335104,75,1,1,0
1731304,75,1,0,1
3478160,75,1,1,0
2245384,75,1,1,0
350560,75,1,0,1
4603376,75,1,0,1
535568,75,1,1,0
4162416,75,1,0,1
376496,75,1,0,1
5238368,75,1,1,0
1248424,75,1,1,0
3423128,75,1,0,1
8086624,75,1,0,1
260496,75,1,1,0
2169624,75,1,0,1
3072520,75,1,0,1
1024040,75,1,1,0
1925920,75,1,0,1
7102568,75,1,1,0
5704768,75,1,1,0
2629656,75,1,0,1
802384,75,1,0,1
401000,75,1,0,1
1803224,75,1,1,0
296408,75,1,0,1
3489216,75,1,0,1
3377904,75,1,0,1
356448,75,1,0,1
1275872,75,1,1,0
6321512,75,1,0,1
3015200,75,1,1,0
1617664,75,1,0,1
2370720,75,1,1,0
3476832,75,1,0,1
2342784,75,1,0,1
7537944,75,1,0,1
586552,75,1,1,0
5402600,75,1,0,1
3652648,75,1,0,1
4854808,75,1,0,1
7272456,75,1,1,0
5018344,75,1,0,1
3604952,75,1,1,0
5705816,75,1,1,0
2833560,75,1,0,1
146184,75,1,0,1
4033624,75,1,0,1
5905216,75,1,0,1
1554408,75,1,0,1
2785808,75,1,0,1
762552,75,1,1,0
6439928,75,1,0,1
1321496,75,1,1,0
2858144,75,1,0,1
1673512,75,1,0,1
1432768,75,1,1,0
7206296,75,1,1,0
3279352,75,1,1,0
952360,75,1,1,0
3108376,75,1,1,0
2567128,75,1,0,1
4951616,75,1,1,0
5118040,75,1,1,0
2031744,75,1,1,0
1248112,75,1,1,0
728248,75,1,0,1
1339872,75,1,1,0
796976,75,1,0,1
1354184,75,1,1,0
2045936,75,1,1,0
4676888,75,1,0,1
6613792,75,1,1,0
1691640,75,1,0,1
355384,75,1,0,1
2746984,75,1,0,1
6986632,75,1,0,1
131816,75,1,0,1
5137328,75,1,1,0
732944,75,1,1,0
7151440,75,1,1,0
772848,75,1,1,0
5470400,75,1,0,1
2887016,75,1,1,0
6503088,75,1,0,1
841544,75,1,0,1
5994024,75,1,1,0
2552536,75,1,0,1
1921472,75,1,1,0
7502336,75,1,0,1
1095760,75,1,1,0
2264600,75,1,1,0
331952,75,1,1,0
2904336,75,1,0,1
7317680,75,1,0,1
608656,75,1,1,0
8062648,75,1,1,0
1061064,75,1,1,0
5505136,75,1,1,0
1011224,75,1,0,1
1809512,75,1,1,0
5139800,75,1,0,1
2402672,75,1,0,1
1205832,75,1,1,0
432400,75,1,1,0
3545184,75,1,0,1
6169664,75,1,0,1
7904056,75,1,1,0
4661704,75,1,0,1
6329032,75,1,1,0
2039480,75,1,1,0
6555480,75,1,1,0
7089744,75,1,0,1
4255224,75,1,0,1
842480,75,1,1,0
806952,75,1,0,1
495640,75,1,1,0
1440064,75,1,0,1
7057232,75,1,0,1
542360,75,1,1,0
1566856,75,1,0,1
392040,75,1,0,1
7875744,75,1,1,0
1591040,75,1,1,0
371640,75,1,0,1
1526960,75,1,1,0
662864,75,1,0,1
7924168,75,1,1,0
1835544,75,1,1,0
1550000,75,1,1,0
1439720,75,1,0,1
6644368,75,1,1,0
1455024,75,1,1,0
6072456,75,1,1,0
7068888,75,1,1,0
5725992,75,1,0,1
3190976,75,1,1,0
3601504,75,1,1,0
1796112,75,1,1,0
1058696,75,1,1,0
856336,75,1,0,1
1512528,75,1,1,0
2751656,75,1,1,0
969872,75,1,0,1
5355720,75,1,1,0
6727320,75,1,1,0
5077648,75,1,1,0
3009840,75,1,0,1
6423840,75,1,0,1
945680,75,1,1,0
5028392,75,1,1,0
2673352,75,1,0,1
8236720,75,1,0,1
768680,75,1,1,0
880408,75,1,1,0
277240,75,1,0,1
591992,75,1,0,1
3292688,75,1,1,0
2440136,75,1,1,0
2144592,75,1,0,1
1136912,75,1,1,0
4941320,75,1,0,1
8237048,75,1,0,1
312768,75,1,1,0
525864,75,1,0,1
1183160,75,1,1,0
4443928,75,1,1,0
3728096,75,1,0,1
1415008,75,1,1,0
262032,75,1,1,0
750272,75,1,0,1
3688608,75,1,1,0
623000,75,1,0,1
6501520,75,1,1,0
1538608,75,1,0,1
2994968,75,1,0,1
1511152,75,1,1,0
627880,75,1,0,1
910064,75,1,0,1
978544,75,1,1,0
4327576,75,1,0,1
283424,75,1,1,0
229488,75,1,0,1
1852056,75,1,1,0
5179944,75,1,0,1
2393392,75,1,1,0
2690208,75,1,0,1
2092112,75,1,0,1
1489296,75,1,1,0
1478144,75,1,0,1
1629168,75,1,1,0
4347072,75,1,1,0
696136,75,1,1,0
1235400,75,1,0,1
2115704,75,1,0,1
1123216,75,1,0,1
2672888,75,1,0,1
7637384,75,1,1,0
2194928,75,1,0,1
2160208,75,1,0,1
1435232,75,1,0,1
7374128,75,1,1,0
1331128,75,1,1,0
5652240,75,1,0,1
1738288,75,1,1,0
7821120,75,1,0,1
520456,75,1,0,1
714248,75,1,0,1
372600,75,1,1,0
4361856,75,1,1,0
154752,75,1,1,0
4218392,75,1,1,0
2500384,75,1,0,1
793416,75,1,0,1
433112,75,1,1,0
198848,75,1,1,0
1054624,75,1,1,0
2623016,75,1,0,1
7243240,75,1,0,1
839856,75,1,0,1
5749504,75,1,1,0
3648576,75,1,1,0
7091024,75,1,1,0
5032880,75,1,0,1
5715728,75,1,0,1
6195896,75,1,1,0
3496048,75,1,1,0
324112,75,1,0,1
243168,75,1,0,1
5595512,75,1,0,1
462584,75,1,1,0
718024,75,1,1,0
3508752,75,1,1,0
1631232,75,1,1,0
415424,75,1,1,0
3954384,75,1,1,0
1220096,75,1,1,0
415992,75,1,1,0
444352,75,1,1,0
6580720,75,1,1,0
601064,75,1,0,1
198552,75,1,0,1
4660728,75,1,1,0
2769936,75,1,1,0
381968,75,1,1,0
3421424,75,1,0,1
1066904,75,1,1,0
307064,75,1,0,1
2280064,75,1,0,1
244712,75,1,0,1
890728,75,1,0,1
2568136,75,1,0,1
224488,75,1,0,1
403976,75,1,1,0
556656,75,1,1,0
244192,75,1,0,1
4738848,75,1,1,0
7122712,75,1,1,0
1644776,75,1,0,1
2885400,75,1,1,0
5660128,75,1,1,0
7120112,75,1,1,0
5139464,75,1,0,1
3050432,75,1,0,1
648784,75,1,0,1
4195456,75,1,1,0
5406568,75,1,1,0
2118144,75,1,1,0
2499048,75,1,0,1
284648,75,1,1,0
2864832,75,1,0,1
2623768,75,1,1,0
1213368,75,1,1,0
1852616,75,1,1,0
363672,75,1,0,1
382704,75,1,0,1
6983064,75,1,1,0
2352640,75,1,1,0
7605248,75,1,1,0
3637456,75,1,0,1
4069360,75,1,0,1
1296560,75,1,1,0
1672616,75,1,0,1
6480120,75,1,1,0
2453976,75,1,0,1
182624,75,1,0,1
3756224,75,1,1,0
2389176,75,1,1,0
7318928,75,1,0,1
5050792,75,1,0,1
3117928,75,1,0,1
622208,75,1,1,0
3900168,75,1,0,1
372408,75,1,1,0
139712,75,1,1,0
4305856,75,1,0,1
3521616,75,1,0,1
5240936,75,1,1,0
4451136,75,1,1,0
2409592,75,1,0,1
3390864,75,1,0,1
3901336,75,1,0,1
774176,75,1,0,1
409152,75,1,1,0
1773432,75,1,1,0
4702280,75,1,1,0
3107480,75,1,0,1
1884624,75,1,1,0
400920,75,1,1,0
295880,75,1,1,0
324352,75,1,0,1
1314832,75,1,1,0
258520,75,1,0,1
991256,75,1,1,0
5063848,75,1,0,1
2405864,75,1,0,1
7908160,75,1,1,0
1261016,75,1,1,0
4436312,75,1,1,0
842960,75,1,0,1
1668592,75,1,1,0
5583176,75,1,0,1
4794712,75,1,1,0
214136,75,1,1,0
8326232,75,1,0,1
1015280,75,1,1,0
751952,75,1,1,0
1606976,75,1,1,0
860208,75,1,0,1
3725720,75,1,1,0
1457064,75,1,0,1
2147232,75,1,1,0
2455536,75,1,0,1
1656856,75,1,0,1
1581736,75,1,1,0
3929200,75,1,1,0
2375232,75,1,0,1
1878872,75,1,1,0
5877392,75,1,1,0
3202856,75,1,1,0
3388504,75,1,1,0
6762320,75,1,0,1
456688,75,1,0,1
3438640,75,1,0,1
4739696,75,1,1,0
6279984,75,1,0,1
530152,75,1,1,0
370048,75,1,1,0
1203392,75,1,0,1
754336,75,1,1,0
4467208,75,1,0,1
1788312,75,1,1,0
6426704,75,1,1,0
275288,75,1,0,1
1342840,75,1,1,0
2557400,75,1,0,1
5776936,75,1,1,0
489016,75,1,0,1
743248,75,1,0,1
237136,75,1,1,0
190816,75,1,1,0
2653736,75,1,0,1
5853736,75,1,1,0
6650424,75,1,0,1
551816,75,1,1,0
475728,75,1,1,0
809728,75,1,0,1
5563504,75,1,1,0
413088,75,1,0,1
2764792,75,1,0,1
544336,75,1,0,1
3023984,75,1,1,0
1717192,75,1,1,0
7045736,75,1,0,1
613208,75,1,1,0
1328872,75,1,0,1
236200,75,1,0,1
5126632,75,1,1,0
154016,75,1,1,0
3135064,75,1,1,0
3959488,75,1,1,0
1177824,75,1,1,0
3206536,75,1,1,0
4428720,75,1,1,0
2767384,75,1,0,1
522440,75,1,1,0
6040936,75,1,0,1
6394608,75,1,1,0
7563872,75,1,1,0
7737672,75,1,1,0
5161192,75,1,1,0
543728,75,1,1,0
2721904,75,1,0,1
182272,75,1,1,0
4985120,75,1,0,1
118528,75,1,0,1
1092368,75,1,1,0
1138456,75,1,0,1
2366720,75,1,1,0
2923496,75,1,1,0
1172288,75,1,0,1
3720928,75,1,1,0
5917040,75,1,1,0
737344,75,1,1,0
775592,75,1,0,1
1882992,75,1,1,0
515872,75,1,0,1
2770344,75,1,1,0
4145472,75,1,1,0
367328,75,1,0,1
6039816,75,1,0,1
7036760,75,1,0,1
3925312,75,1,1,0
904464,75,1,0,1
1379880,75,1,1,0
1679464,75,1,0,1
2640488,75,1,1,0
856648,75,1,0,1
708544,75,1,1,0
5310120,75,1,0,1
7187504,75,1,0,1
713496,75,1,0,1
1485888,75,1,0,1
2577032,75,1,1,0
3691088,75,1,1,0
3001288,75,1,0,1
2846240,75,1,1,0
3824600,75,1,1,0
1957448,75,1,1,0
6702632,75,1,0,1
4871928,75,1,0,1
328528,75,1,0,1
6742424,75,1,1,0
3186792,75,1,1,0
933976,75,1,0,1
1083200,75,1,0,1
7697592,75,1,0,1
181256,75,1,0,1
1680304,75,1,1,0
3640272,75,1,0,1
3109304,75,1,1,0
7919312,75,1,0,1
4052976,75,1,1,0
678592,75,1,1,0
3942848,75,1,1,0
622936,75,1,1,0
1239888,75,1,1,0
2559224,75,1,0,1
6026848,75,1,0,1
1962696,75,1,1,0
1717920,75,1,1,0
1354704,75,1,0,1
5239296,75,1,1,0
7390128,75,1,1,0
2476976,75,1,1,0
402344,75,1,1,0
1522384,75,1,1,0
8298792,75,1,1,0
7430288,75,1,1,0
275664,75,1,0,1
381520,75,1,1,0
879288,75,1,1,0
1088376,75,1,1,0
1047560,75,1,1,0
849488,75,1,1,0
7795360,75,1,1,0
398792,75,1,0,1
5706640,75,1,0,1
1141192,75,1,1,0
1413384,75,1,0,1
296616,75,1,1,0
1656104,75,1,1,0
633960,75,1,0,1
2943648,75,1,1,0
4747648,75,1,1,0
889872,75,1,0,1
600360,75,1,0,1
1138768,75,1,0,1
2562408,75,1,0,1
7599968,75,1,1,0
5704064,75,1,1,0
3483960,75,1,1,0
436200,75,1,0,1
1567104,75,1,0,1
1542984,75,1,1,0
3920344,75,1,1,0
142432,75,1,0,1
3770920,75,1,0,1
3977088,75,1,0,1
2341808,75,1,0,1
1671288,75,1,1,0
6046792,75,1,1,0
422424,75,1,1,0
2053336,75,1,1,0
7110632,75,1,0,1
5173504,75,1,1,0
8097024,75,1,0,1
433224,75,1,1,0
1036712,75,1,0,1
4694784,75,1,0,1
2987960,75,1,0,1
3299192,75,1,1,0
5377424,75,1,1,0
2331240,75,1,1,0
455456,75,1,1,0
2290664,75,1,0,1
222128,75,1,1,0
2390904,75,1,1,0
4176600,75,1,1,0
2362032,75,1,0,1
305552,75,1,0,1
886544,75,1,0,1
2663408,75,1,1,0
7099504,75,1,0,1
2432632,75,1,0,1
530192,75,1,1,0
4150944,75,1,1,0
1615752,75,1,0,1
629392,75,1,0,1
2857424,75,1,0,1
7774840,75,1,1,0
702216,75,1,1,0
8164192,75,1,0,1
982432,75,1,0,1
384232,75,1,1,0
2913880,75,1,1,0
4602088,75,1,0,1
4599848,75,1,1,0
4797056,75,1,1,0
159560,75,1,0,1
5735256,75,1,1,0
5928424,75,1,0,1
3249472,75,1,1,0
389176,75,1,0,1
5678120,75,1,1,0
436696,75,1,0,1
3302728,75,1,0,1
7852944,75,1,1,0
1060384,75,1,1,0
3329544,75,1,0,1
2245000,75,1,1,0
7140112,75,1,0,1
4373792,75,1,0,1
3918920,75,1,1,0
2717112,75,1,0,1
2503792,75,1,0,1
2093640,75,1,1,0
7877344,75,1,1,0
1506016,75,1,0,1
6127816,75,1,0,1
760368,75,1,0,1
4812936,75,1,0,1
525184,75,1,1,0
3831896,75,1,0,1
5416048,75,1,1,0
1586208,75,1,1,0
1289648,75,1,1,0
840584,75,1,1,0
5424440,75,1,1,0
632576,75,1,1,0
1620584,75,1,0,1
4893384,75,1,1,0
2082640,75,1,0,1
5294392,75,1,1,0
1799680,75,1,1,0
8045928,75,1,0,1
2310128,75,1,0,1
4318384,75,1,1,0
1961856,75,1,0,1
1925752,75,1,0,1
2216336,75,1,1,0
3305720,75,1,1,0
655720,75,1,1,0
7278488,75,1,1,0
3402096,75,1,0,1
4734120,75,1,0,1
983032,75,1,1,0
2294168,75,1,1,0
4208856,75,1,1,0
2381872,75,1,0,1
2884392,75,1,1,0
911680,75,1,0,1
1958488,75,1,0,1
227248,75,1,0,1
217528,75,1,0,1
1868816,75,1,0,1
104976,75,1,0,1
804696,75,1,1,0
4698072,75,1,0,1
5768304,75,1,0,1
5005968,75,1,0,1
2725984,75,1,1,0
2713328,75,1,0,1
286760,75,1,0,1
6416304,75,1,0,1
461040,75,1,1,0
913152,75,1,1,0
1249192,75,1,0,1
5793704,75,1,0,1
2790584,75,1,1,0
2769088,75,1,1,0
4879472,75,1,1,0
775712,75,1,0,1
1631560,75,1,0,1
916136,75,1,0,1
1214280,75,1,1,0
4755256,75,1,0,1
7108400,75,1,1,0
1049672,75,1,1,0
46592,75,1,0,1
6377400,75,1,1,0
2075152,75,1,0,1
3289968,75,1,1,0
501624,75,1,1,0
2170416,75,1,0,1
1490072,75,1,1,0
2904656,75,1,1,0
1265936,75,1,0,1
1223184,75,1,1,0
981368,75,1,0,1
5057728,75,1,0,1
6579824,75,1,0,1
1041616,75,1,0,1
1344176,75,1,1,0
777120,75,1,0,1
5657312,75,1,1,0
5010280,75,1,1,0
4066568,75,1,1,0
4212840,75,1,0,1
4344216,75,1,1,0
5480656,75,1,1,0
5520192,75,1,1,0
3319928,75,1,0,1
755040,75,1,1,0
4456536,75,1,0,1
3786256,75,1,0,1
8382808,75,1,0,1
3375032,75,1,0,1
7434856,75,1,1,0
3686144,75,1,0,1
615040,75,1,1,0
2544736,75,1,0,1
5153992,75,1,1,0
327904,75,1,0,1
5740344,75,1,1,0
2352912,75,1,0,1
822384,75,1,1,0
1511088,75,1,0,1
3653280,75,1,0,1
4190072,75,1,1,0
7039920,75,1,0,1
1782152,75,1,1,0
8103576,75,1,0,1
198496,75,1,1,0
367632,75,1,1,0
2429272,75,1,1,0
763232,75,1,0,1
7897616,75,1,1,0
3100840,75,1,1,0
5830920,75,1,1,0
5864000,75,1,1,0
2559480,75,1,1,0
6236752,75,1,1,0
1658968,75,1,1,0
3713400,75,1,1,0
751320,75,1,0,1
6222448,75,1,1,0
5444152,75,1,0,1
1260344,75,1,0,1
664968,75,1,1,0
7390008,75,1,1,0
997360,75,1,0,1
1150080,75,1,1,0
3859888,75,1,1,0
198568,75,1,0,1
2654256,75,1,0,1
1657328,75,1,1,0
2800320,75,1,1,0
3914112,75,1,1,0
365832,75,1,0,1
787320,75,1,1,0
5998416,75,1,1,0
7290536,75,1,1,0
3155976,75,1,1,0
6523616,75,1,1,0
6038168,75,1,1,0
2644224,75,1,0,1
514920,75,1,0,1
1730240,75,1,1,0
1965032,75,1,1,0
4164744,75,1,1,0
2457048,75,1,1,0
685528,75,1,0,1
2483304,75,1,1,0
3131856,75,1,1,0
428016,75,1,1,0
1096328,75,1,0,1
4718672,75,1,0,1
105608,75,1,1,0
1345488,75,1,0,1
1799128,75,1,0,1
986048,75,1,0,1
2749928,75,1,0,1
1529384,75,1,1,0
1186088,75,1,0,1
7064888,75,1,1,0
1699424,75,1,1,0
1690952,75,1,0,1
5073768,75,1,0,1
5846088,75,1,0,1
4689528,75,1,0,1
1156232,75,1,0,1
4759576,75,1,1,0
2417912,75,1,0,1
1528712,75,1,0,1
6444744,75,1,0,1
1211696,75,1,1,0
698200,75,1,0,1
6106936,75,1,1,0
3723912,75,1,0,1
2490200,75,1,0,1
4749160,75,1,0,1
604856,75,1,0,1
3498840,75,1,1,0
3543904,75,1,0,1
288432,75,1,0,1
953944,75,1,0,1
1827240,75,1,0,1
712400,75,1,0,1
3274312,75,1,0,1
360704,75,1,0,1
292760,75,1,0,1
1873704,75,1,0,1
4987216,75,1,0,1
5202952,75,1,1,0
2193440,75,1,0,1
2825904,75,1,0,1
327928,75,1,0,1
431552,75,1,0,1
295120,75,1,1,0
4325640,75,1,1,0
3858840,75,1,1,0
8078944,75,1,1,0
6189568,75,1,0,1
617640,75,1,0,1
502328,75,1,0,1
340960,75,1,1,0
2517984,75,1,0,1
1317312,75,1,1,0
794256,75,1,0,1
4230336,75,1,1,0
5736192,75,1,1,0
1979328,75,1,0,1
5383088,75,1,1,0
2686856,75,1,1,0
655784,75,1,1,0
1099936,75,1,0,1
784872,75,1,0,1
3518192,75,1,1,0
7591288,75,1,1,0
4990208,75,1,1,0
1569616,75,1,1,0
7105560,75,1,1,0
5597384,75,1,1,0
2159024,75,1,0,1
200880,75,1,0,1
846088,75,1,0,1
2068440,75,1,1,0
1382536,75,1,1,0
8384856,75,1,0,1
585008,75,1,0,1
842752,75,1,0,1
6966456,75,1,1,0
967064,75,1,1,0
432472,75,1,0,1
6564776,75,1,1,0
1468920,75,1,1,0
2745536,75,1,1,0
593256,75,1,0,1
3804248,75,1,0,1
6666664,75,1,1,0
1070216,75,1,0,1
2358608,75,1,0,1
422848,75,1,0,1
4394840,75,1,0,1
873144,75,1,0,1
866464,75,1,0,1
4630208,75,1,1,0
1726808,75,1,1,0
782312,75,1,1,0
483376,75,1,1,0
1610112,75,1,1,0
4851016,75,1,0,1
3113808,75,1,1,0
750120,75,1,1,0
333792,75,1,1,0
888664,75,1,0,1
1244304,75,1,1,0
214840,75,1,0,1
1603584,75,1,1,0
3841624,75,1,1,0
469624,75,1,0,1
3097552,75,1,0,1
2155680,75,1,1,0
1798568,75,1,1,0
4807808,75,1,0,1
1697728,75,1,0,1
437240,75,1,1,0
684840,75,1,0,1
680744,75,1,0,1
612008,75,1,0,1
4967680,75,1,0,1
468920,75,1,0,1
565760,75,1,1,0
3849056,75,1,1,0
4200312,75,1,0,1
8222624,75,1,0,1
1796552,75,1,0,1
1005064,75,1,0,1
7629128,75,1,1,0
3265048,75,1,0,1
3948424,75,1,0,1
6286160,75,1,0,1
1562920,75,1,1,0
1397752,75,1,1,0
